,data,label,id
173,Nsrrtfv,0,2
174,srrtsuv,0,2
175,NNsrrtf,0,2
176,vsrrtfs,0,2
177,rrtNsrr,0,2
178,tfvsrrt,0,2
179,suvNNsr,0,2
180,rtfvsrr,0,2
181,tfsrrtN,0,2
182,srrtfvs,0,2
183,rrtsuvN,0,2
184,Nsrrtfv,0,2
185,srrtfsr,0,2
186,rtNsrrt,0,2
187,fvsrrts,0,2
188,uvNNsrr,0,2
189,rtfvsrr,0,2
190,rtsuvNN,0,3
191,srrtfvs,0,3
192,rrtfsrr,0,3
193,tNsrrtf,0,3
194,vsrrtsu,0,3
195,vNNsrrt,0,3
196,fvsrrtf,0,3
197,srrtNsr,0,3
198,rtfvsrr,0,3
199,tsuvNNs,0,3
200,rrtfvsr,0,3
201,rtfsrrt,0,3
202,Nsrrtfv,0,3
203,srrtsuv,0,3
204,NNsrrtf,0,3
205,vsrrtfs,0,3
206,rrtNsrr,0,3
207,tfvsrrt,0,3
208,suvNNsr,0,3
209,rtfvsrr,0,3
210,tfsrrtN,0,3
211,srrtfvs,0,3
212,rrtsuvN,0,3
213,Nsrrtfv,0,3
214,srrtfsr,0,3
215,rtNsrrt,0,3
216,fvsrrts,0,3
217,uvNNsrr,0,3
218,tfvsrrt,0,3
219,fsrrtNs,0,3
220,rrtfvsr,0,3
221,rtsuvNN,0,3
222,srrtfvs,0,3
223,rrtfsrr,0,3
224,tNsrrtf,0,3
225,vsrrtsu,0,3
226,vNNsrrt,0,3
227,fvsrrtf,0,3
228,srrtNsr,0,3
229,rtfvsrr,0,3
230,tsuvNNs,0,3
231,rrtfvsr,0,3
232,rtfsrrt,0,3
233,Nsrrtfv,0,3
234,srrtsuv,0,3
235,NNsrrtf,0,3
236,vsrrtfs,0,3
237,rrtNsrr,0,3
238,tfvsrrt,0,3
239,suvNNsr,0,3
240,rtfvsrr,0,3
241,tfsrrtN,0,3
242,srrtfvs,0,3
243,rrtsuvN,0,3
244,Nsrrtfv,0,3
245,srrtfsr,0,3
246,rtNsrrt,0,3
247,fvsrrts,0,3
248,uvNNsrr,0,3
249,tfvsrrt,0,3
250,fsrrtNs,0,3
251,rrtfvsr,0,3
252,rtsuvNN,0,3
253,srrtfvs,0,3
254,rrtfsrr,0,3
255,tNsrrtf,0,3
256,vsrrtsu,0,3
257,vNNsrrt,0,3
258,fvsrrtf,0,3
259,srrtNsr,0,3
260,rtfvsrr,0,3
261,tsuvNNs,0,3
262,rrtfvsr,0,3
263,rtfsrrt,0,3
264,Nsrrtfv,0,3
265,srrtsuv,0,3
266,NNsrrtf,0,3
267,vsrrtfs,0,3
268,rrtNsrr,0,3
269,tfvsrrt,0,3
270,suvNNsr,0,3
271,rtfvsrr,0,3
272,tfsrrtN,0,3
273,srrtfvs,0,3
274,rrtsuvN,0,3
275,Nsrrtfv,0,3
276,srrtfsr,0,3
277,rtNsrrt,0,3
278,fvsrrts,0,3
279,uvNNsrr,0,3
280,tfvsrrt,0,3
281,fsrrtNs,0,3
282,rrtfvsr,0,3
283,rtsuvNN,0,3
284,srrtfvs,0,3
285,rrtfsrr,0,3
286,tNsrrtf,0,3
287,vsrrtsu,0,3
288,vNNsrrt,0,3
289,fvsrrtf,0,3
290,srrtNsr,0,3
291,rtfvsrr,0,3
292,tsuvNNs,0,3
293,rrtfvsr,0,3
294,rtfsrrt,0,3
295,Nsrrtfv,0,3
296,srrtsuv,0,3
297,NNsrrtf,0,3
298,vsrrtfs,0,3
299,rrtNsrr,0,3
300,tfvsrrt,0,3
301,suvNNsr,0,3
302,rtfvsrr,0,3
303,tfsrrtN,0,3
304,srrtfvs,0,3
305,rrtsuvN,0,3
306,Nsrrtfv,0,3
307,srrtfsr,0,3
308,rtNsrrt,0,3
309,fvsrrts,0,3
310,uvNNsrr,0,3
311,tfvsrrt,0,3
312,fsrrtNs,0,3
313,rrtfvsr,0,3
314,rtsuvNN,0,3
315,srrtfvs,0,3
316,rrtfsrr,0,3
317,tNsrrtf,0,3
318,vsrrtsu,0,3
319,vNNsrrt,0,3
320,fvsrrtf,0,3
321,srrtNsr,0,3
322,rtfvsrr,0,3
323,tsuvNNs,0,3
324,rrtfvsr,0,3
325,rtfsrrt,0,3
326,Nsrrtfv,0,3
327,srrtsuv,0,3
328,NNsrrtf,0,3
329,vsrrtfs,0,3
330,rrtNsrr,0,3
331,tfvsrrt,0,3
332,tsuvNNs,0,3
333,srrtsuv,0,4
334,NNsrrtf,0,4
335,vsrrtfs,0,4
336,rrtNsrr,0,4
337,tfvsrrt,0,4
338,suvNNsr,0,4
339,rtfvsrr,0,4
340,tfsrrtN,0,4
341,srrtfvs,0,4
342,rrtsuvN,0,4
343,Nsrrtfv,0,4
344,srrtfsr,0,4
345,rtNsrrt,0,4
346,fvsrrts,0,4
347,uvNNsrr,0,4
348,tfvsrrt,0,4
349,fsrrtNs,0,4
350,rrtfvsr,0,4
351,rtsuvNN,0,4
352,srrtfvs,0,4
353,rrtfsrr,0,4
354,tNsrrtf,0,4
355,vsrrtsu,0,4
356,vNNsrrt,0,4
357,fvsrrtf,0,4
358,srrtNsr,0,4
359,rtfvsrr,0,4
360,tsuvNNs,0,4
361,rrtfvsr,0,4
362,rtfsrrt,0,4
363,Nsrrtfv,0,4
364,srrtsuv,0,4
365,NNsrrtf,0,4
366,vsrrtfs,0,4
367,rrtNsrr,0,4
368,tfvsrrt,0,4
369,suvNNsr,0,4
370,rtfvsrr,0,4
371,tfsrrtN,0,4
372,srrtfvs,0,4
373,rrtsuvN,0,4
374,Nsrrtfv,0,4
375,srrtfsr,0,4
376,rtNsrrt,0,4
377,fvsrrts,0,4
378,uvNNsrr,0,4
379,tfvsrrt,0,4
380,fsrrtNs,0,4
381,rrtfvsr,0,4
382,rtsuvNN,0,4
383,srrtfvs,0,4
384,rrtfsrr,0,4
385,tNsrrtf,0,4
386,vsrrtsu,0,4
387,vNNsrrt,0,4
388,fvsrrtf,0,4
389,srrtNsr,0,4
390,rtfvsrr,0,4
391,tsuvNNs,0,4
392,rrtfvsr,0,4
393,rtfsrrt,0,4
394,Nsrrtfv,0,4
395,srrtsuv,0,4
396,NNsrrtf,0,4
397,vsrrtfs,0,4
398,rrtNsrr,0,4
399,tfvsrrt,0,4
400,suvNNsr,0,4
401,rtfvsrr,0,4
402,tfsrrtN,0,4
403,srrtfvs,0,4
404,rrtsuvN,0,4
405,Nsrrtfv,0,4
406,srrtfsr,0,4
407,rtNsrrt,0,4
408,fvsrrts,0,4
409,uvNNsrr,0,4
410,tfvsrrt,0,4
411,fsrrtNs,0,4
412,rrtfvsr,0,4
413,rtsuvNN,0,4
414,srrtfvs,0,4
415,rrtfsrr,0,4
416,tNsrrtf,0,4
417,vsrrtsu,0,4
418,vNNsrrt,0,4
419,fvsrrtf,0,4
420,srrtNsr,0,4
421,rtfvsrr,0,4
422,tsuvNNs,0,4
423,rrtfvsr,0,4
424,rtfsrrt,0,4
425,Nsrrtfv,0,4
426,srrtsuv,0,4
427,NNsrrtf,0,4
428,vsrrtfs,0,4
429,rrtNsrr,0,4
430,tfvsrrt,0,4
431,suvNNsr,0,4
432,rtfvsrr,0,4
433,tfsrrtN,0,4
434,srrtfvs,0,4
435,rrtsuvN,0,4
436,Nsrrtfv,0,4
437,srrtfsr,0,4
438,rtNsrrt,0,4
439,fvsrrts,0,4
440,uvNNsrr,0,4
441,tfvsrrt,0,4
442,fsrrtNs,0,4
443,rrtfvsr,0,4
444,rtsuvNN,0,4
445,srrtfvs,0,4
446,rrtfsrr,0,4
447,tNsrrtf,0,4
448,vsrrtsu,0,4
449,vNNsrrt,0,4
450,fvsrrtf,0,4
451,srrtNsr,0,4
452,rtfvsrr,0,4
453,tsuvNNs,0,4
454,rrtfvsr,0,4
455,rtfsrrt,0,4
456,Nsrrtfv,0,4
457,srrtsuv,0,4
458,NNsrrtf,0,4
459,vsrrtfs,0,4
460,rrtNsrr,0,4
461,tfvsrrt,0,4
462,suvNNsr,0,4
463,rtfvsrr,0,4
464,tfsrrtN,0,4
465,srrtfvs,0,4
466,rrtsuvN,0,4
467,Nsrrtfv,0,4
468,srrtfsr,0,4
469,rtNsrrt,0,4
470,fvsrrts,0,4
471,uvNNsrr,0,4
472,tfvsrrt,0,4
473,fsrrtNs,0,4
474,rrtfvsr,0,4
475,rrtsuvN,0,4
476,Nsrrtfv,0,5
477,srrtfsr,0,5
478,rtNsrrt,0,5
479,fvsrrts,0,5
480,uvNNsrr,0,5
481,tfvsrrt,0,5
482,fsrrtNs,0,5
483,rrtfvsr,0,5
484,rtsuvNN,0,5
485,srrtfvs,0,5
486,rrtfsrr,0,5
487,tNsrrtf,0,5
488,vsrrtsu,0,5
489,vNNsrrt,0,5
490,fvsrrtf,0,5
491,srrtNsr,0,5
492,rtfvsrr,0,5
493,tsuvNNs,0,5
494,rrtfvsr,0,5
495,rtfsrrt,0,5
496,Nsrrtfv,0,5
497,srrtsuv,0,5
498,NNsrrtf,0,5
499,vsrrtfs,0,5
500,rrtNsrr,0,5
501,tfvsrrt,0,5
502,suvNNsr,0,5
503,rtfvsrr,0,5
504,tfsrrtN,0,5
505,srrtfvs,0,5
506,rrtsuvN,0,5
507,Nsrrtfv,0,5
508,srrtfsr,0,5
509,rtNsrrt,0,5
510,fvsrrts,0,5
511,uvNNsrr,0,5
512,tfvsrrt,0,5
513,fsrrtNs,0,5
514,rrtfvsr,0,5
515,rtsuvNN,0,5
516,srrtfvs,0,5
517,rrtfsrr,0,5
518,tNsrrtf,0,5
519,vsrrtsu,0,5
520,vNNsrrt,0,5
521,fvsrrtf,0,5
522,srrtNsr,0,5
523,rtfvsrr,0,5
524,tsuvNNs,0,5
525,rrtfvsr,0,5
526,rtfsrrt,0,5
527,Nsrrtfv,0,5
528,srrtsuv,0,5
529,NNsrrtf,0,5
530,vsrrtfs,0,5
531,rrtNsrr,0,5
532,tfvsrrt,0,5
533,suvNNsr,0,5
534,rtfvsrr,0,5
535,tfsrrtN,0,5
536,srrtfvs,0,5
537,rrtsuvN,0,5
538,Nsrrtfv,0,5
539,srrtfsr,0,5
540,rtNsrrt,0,5
541,fvsrrts,0,5
542,uvNNsrr,0,5
543,tfvsrrt,0,5
544,fsrrtNs,0,5
545,rrtfvsr,0,5
546,rtsuvNN,0,5
547,srrtfvs,0,5
548,rrtfsrr,0,5
549,tNsrrtf,0,5
550,vsrrtsu,0,5
551,vNNsrrt,0,5
552,fvsrrtf,0,5
553,srrtNsr,0,5
554,rtfvsrr,0,5
555,tsuvNNs,0,5
556,rrtfvsr,0,5
557,rtfsrrt,0,5
558,Nsrrtfv,0,5
559,srrtsuv,0,5
560,NNsrrtf,0,5
561,vsrrtfs,0,5
562,rrtNsrr,0,5
563,tfvsrrt,0,5
564,suvNNsr,0,5
565,rtfvsrr,0,5
566,tfsrrtN,0,5
567,srrtfvs,0,5
568,rrtsuvN,0,5
569,Nsrrtfv,0,5
570,srrtfsr,0,5
571,rtNsrrt,0,5
572,fvsrrts,0,5
573,uvNNsrr,0,5
574,tfvsrrt,0,5
575,fsrrtNs,0,5
576,rrtfvsr,0,5
577,rtsuvNN,0,5
578,srrtfvs,0,5
579,rrtfsrr,0,5
580,tNsrrtf,0,5
581,vsrrtsu,0,5
582,vNNsrrt,0,5
583,fvsrrtf,0,5
584,srrtNsr,0,5
585,rtfvsrr,0,5
586,tsuvNNs,0,5
587,rrtfvsr,0,5
588,rtfsrrt,0,5
589,Nsrrtfv,0,5
590,srrtsuv,0,5
591,NNsrrtf,0,5
592,vsrrtfB,0,5
593,srrtNsr,0,5
594,rtfvsrr,0,5
595,tsuvNNs,0,5
596,rrtfvsr,0,5
597,rtfsrrt,0,5
598,Nsrrtfv,0,5
599,srrtsuv,0,5
600,NNsrrtf,0,5
601,vsrrtfs,0,5
602,rrtNsrr,0,5
603,tfvsrrt,0,5
604,suvNNsr,0,5
605,rtfvsrr,0,5
606,tfsrrtN,0,5
607,srrtfvs,0,5
608,rrtsuvN,0,5
609,Nsrrtfv,0,5
610,srrtfsr,0,5
611,rtNsrrt,0,5
612,fvsrrts,0,5
613,uvNNsrr,0,5
614,tfvsrrt,0,5
615,fsrrtNs,0,5
616,rrtfvsr,0,5
617,rtsuvNN,0,5
618,Nsrrtfv,0,5
619,vsrrtfB,0,6
620,srrtNsr,0,6
621,rtfvsrr,0,6
622,tsuvNNs,0,6
623,rrtfvsr,0,6
624,rtfsrrt,0,6
625,Nsrrtfv,0,6
626,srrtsuv,0,6
627,NNsrrtf,0,6
628,vsrrtfs,0,6
629,rrtNsrr,0,6
630,tfvsrrt,0,6
631,suvNNsr,0,6
632,rtfvsrr,0,6
633,tfsrrtN,0,6
634,srrtfvs,0,6
635,rrtsuvN,0,6
636,Nsrrtfv,0,6
637,srrtfsr,0,6
638,rtNsrrt,0,6
639,fvsrrts,0,6
640,uvNNsrr,0,6
641,tfvsrrt,0,6
642,fsrrtNs,0,6
643,rrtfvsr,0,6
644,rtsuvNN,0,6
645,srrtfvs,0,6
646,rrtfsrr,0,6
647,tNsrrtf,0,6
648,vsrrtsu,0,6
649,vNNsrrt,0,6
650,fvsrrtf,0,6
651,srrtNsr,0,6
652,rtfvsrr,0,6
653,tsuvNNs,0,6
654,rrtfvsr,0,6
655,rtfsrrt,0,6
656,Nsrrtfv,0,6
657,srrtsuv,0,6
658,NNsrrtf,0,6
659,vsrrtfs,0,6
660,rrtNsrr,0,6
661,tfvsrrt,0,6
662,suvNNsr,0,6
663,rtfvsrr,0,6
664,tfsrrtN,0,6
665,srrtfvs,0,6
666,rrtCsuv,0,6
667,NNsrrtf,0,6
668,vsrrtfs,0,6
669,rrtNsrr,0,6
670,tfvsrrt,0,6
671,suvNNsr,0,6
672,rtfvsrr,0,6
673,tfsrrtN,0,6
674,srrtfvs,0,6
675,rrtsuvN,0,6
676,Nsrrtfv,0,6
677,srrtfsr,0,6
678,rtNsrrt,0,6
679,fvsrrts,0,6
680,uvNNsrr,0,6
681,tfvsrrt,0,6
682,fsrrtNs,0,6
683,rrtfvsr,0,6
684,rtsuvNN,0,6
685,srrtfvs,0,6
686,rrtfsrr,0,6
687,tNsrrtf,0,6
688,vsrrtsu,0,6
689,vNNsrrt,0,6
690,fvsrrtf,0,6
691,srrtNsr,0,6
692,rtfvsrr,0,6
693,tsuvNNs,0,6
694,rrtfvsr,0,6
695,rtfsrrt,0,6
696,Nsrrtfv,0,6
697,srrtsuv,0,6
698,NNsrrtf,0,6
699,vsrrtfs,0,6
700,rrtNsrr,0,6
701,tfvsrrt,0,6
702,suvNNsr,0,6
703,rtfvsrr,0,6
704,tfsrrtN,0,6
705,srrtfvs,0,6
706,rrtsuvN,0,6
707,Nsrrtfv,0,6
708,srrtfsr,0,6
709,rtNsrrt,0,6
710,fvsrrts,0,6
711,uvNNsrr,0,6
712,tfvsrrt,0,6
713,fsrrtNs,0,6
714,rrtfvsr,0,6
715,rtsuvNN,0,6
716,srrtfvs,0,6
717,rrtfsrr,0,6
718,tNsrrtf,0,6
719,vsrrtsu,0,6
720,vNNsrrt,0,6
721,fvsrrtf,0,6
722,srrtNsr,0,6
723,rtfvsrr,0,6
724,tsuvNNs,0,6
725,rrtfvsr,0,6
726,rtfsrrt,0,6
727,Nsrrtfv,0,6
728,srrtsuv,0,6
729,NNsrrtf,0,6
730,vsrrtfs,0,6
731,rrtNsrr,0,6
732,tfvsrrt,0,6
733,suvNNsr,0,6
734,rtfvsrr,0,6
735,tfsrrtN,0,6
736,srrtfvs,0,6
737,rrtsuvN,0,6
738,Nsrrtfv,0,6
739,srrtfsr,0,6
740,rtNsrrt,0,6
741,fvsrrts,0,6
742,uvNNsrr,0,6
743,tfvsrrt,0,6
744,fsrrtNs,0,6
745,rrtfvsr,0,6
746,rtsuvNN,0,6
747,srrtfvs,0,6
748,rrtfsrr,0,6
749,tNsrrtf,0,6
750,vsrrtsu,0,6
751,vNNsrrt,0,6
752,fvsrrtf,0,6
753,srrtNsr,0,6
754,rtfvsrr,0,6
755,tsuvNNs,0,6
756,rrtfvsr,0,6
757,rtfsrrt,0,6
758,Nsrrtfv,0,6
759,srrtsuv,0,6
760,NNsrrtf,0,6
761,fvsrrtf,0,6
762,tfvsrrt,0,7
763,fsrrtNs,0,7
764,rrtfvsr,0,7
765,rtsuvNN,0,7
766,srrtfvs,0,7
767,rrtfsrr,0,7
768,tNsrrtf,0,7
769,vsrrtsu,0,7
770,vNNsrrt,0,7
771,fvsrrtf,0,7
772,srrtNsr,0,7
773,rtfvsrr,0,7
774,tsuvNNs,0,7
775,rrtfvsr,0,7
776,rtfsrrt,0,7
777,Nsrrtfv,0,7
778,srrtsuv,0,7
779,NNsrrtf,0,7
780,vsrrtfB,0,7
781,srrtNsr,0,7
782,rtfvsrr,0,7
783,tsuvNNs,0,7
784,rrtfvsr,0,7
785,rtfsrrt,0,7
786,Nsrrtfv,0,7
787,srrtsuv,0,7
788,NNsrrtf,0,7
789,vsrrtfs,0,7
790,rrtNsrr,0,7
791,tfvsrrt,0,7
792,suvNNsr,0,7
793,rtfvsrr,0,7
794,tfsrrtN,0,7
795,srrtfvs,0,7
796,rrtsuvN,0,7
797,Nsrrtfv,0,7
798,srrtfsr,0,7
799,rtNsrrt,0,7
800,fvsrrts,0,7
801,uvNNsrr,0,7
802,tfvsrrt,0,7
803,fsrrtNs,0,7
804,rrtfvsr,0,7
805,rtsuvNN,0,7
806,srrtfvs,0,7
807,rrtfsrr,0,7
808,tNsrrtf,0,7
809,vsrrtsu,0,7
810,vNNsrrt,0,7
811,fvsrrtf,0,7
812,srrtNsr,0,7
813,rtfvsrr,0,7
814,tsuvNNs,0,7
815,rrtfvsr,0,7
816,rtfsrrt,0,7
817,Nsrrtfv,0,7
818,srrtsuv,0,7
819,NNsrrtf,0,7
820,vsrrtfs,0,7
821,rrtNsrr,0,7
822,tfvsrrt,0,7
823,suvNNsr,0,7
824,rtfvsrr,0,7
825,tfsrrtN,0,7
826,srrtfvs,0,7
827,rrtsuvN,0,7
828,Nsrrtfv,0,7
829,srrtfsr,0,7
830,rtNsrrt,0,7
831,fvsrrts,0,7
832,uvNNsrr,0,7
833,tfvsrrt,0,7
834,fsrrtNs,0,7
835,rrtfvsr,0,7
836,rtsuvNN,0,7
837,srrtfvs,0,7
838,rrtfsrr,0,7
839,tNsrrtf,0,7
840,vsrrtCs,0,7
841,uvNNsrr,0,7
842,tfvsrrt,0,7
843,fsrrtNs,0,7
844,rrtfvsr,0,7
845,rtsuvNN,0,7
846,srrtfvs,0,7
847,rrtfsrr,0,7
848,tNsrrtf,0,7
849,vsrrtsu,0,7
850,vNNsrrt,0,7
851,fvsrrtf,0,7
852,srrtNsr,0,7
853,rtfvsrr,0,7
854,tsuvNNs,0,7
855,rrtfvsr,0,7
856,rtfsrrt,0,7
857,Nsrrtfv,0,7
858,srrtsuv,0,7
859,NNsrrtf,0,7
860,vsrrtfs,0,7
861,rrtNsrr,0,7
862,tfvsrrt,0,7
863,suvNNsr,0,7
864,rtfvsrr,0,7
865,tfsrrtN,0,7
866,srrtfvs,0,7
867,rrtsuvN,0,7
868,Nsrrtfv,0,7
869,srrtfsr,0,7
870,rtNsrrt,0,7
871,fvsrrts,0,7
872,uvNNsrr,0,7
873,tfvsrrt,0,7
874,fsrrtNs,0,7
875,rrtfvsr,0,7
876,rtsuvNN,0,7
877,srrtfvs,0,7
878,rrtfsrr,0,7
879,tNsrrtf,0,7
880,vsrrtsu,0,7
881,vNNsrrt,0,7
882,fvsrrtf,0,7
883,srrtNsr,0,7
884,rtfvsrr,0,7
885,tsuvNNs,0,7
886,rrtfvsr,0,7
887,rtfsrrt,0,7
888,Nsrrtfv,0,7
889,srrtsuv,0,7
890,NNsrrtf,0,7
891,vsrrtfs,0,7
892,rrtNsrr,0,7
893,tfvsrrt,0,7
894,suvNNsr,0,7
895,rtfvsrr,0,7
896,tfsrrtN,0,7
897,srrtfvs,0,7
898,rrtsuvN,0,7
899,Nsrrtfv,0,7
900,srrtfsr,0,7
901,rtNsrrt,0,7
902,fvsrrts,0,7
903,uvNNsrr,0,7
904,rtfvsrr,0,7
905,tfsrrtN,0,8
906,srrtfvs,0,8
907,rrtsuvN,0,8
908,Nsrrtfv,0,8
909,srrtfsr,0,8
910,rtNsrrt,0,8
911,fvsrrts,0,8
912,uvNNsrr,0,8
913,tfvsrrt,0,8
914,fsrrtNs,0,8
915,rrtfvsr,0,8
916,rtsuvNN,0,8
917,srrtfvs,0,8
918,rrtfsrr,0,8
919,tNsrrtf,0,8
920,vsrrtsu,0,8
921,vNNsrrt,0,8
922,fvsrrtf,0,8
923,srrtNsr,0,8
924,rtfvsrr,0,8
925,tsuvNNs,0,8
926,rrtfvsr,0,8
927,rtfsrrt,0,8
928,Nsrrtfv,0,8
929,srrtsuv,0,8
930,NNsrrtf,0,8
931,vsrrtfs,0,8
932,rrtNsrr,0,8
933,tfvsrrt,0,8
934,suvNNsr,0,8
935,rtfvsrr,0,8
936,tfsrrtN,0,8
937,srrtfvs,0,8
938,rrtsuvN,0,8
939,Nsrrtfv,0,8
940,srrtfsr,0,8
941,rtNsrrt,0,8
942,fvsrrts,0,8
943,uvNNsrr,0,8
944,tfvsrrt,0,8
945,fsrrtNs,0,8
946,rrtfvsr,0,8
947,rtsuvNN,0,8
948,srrtfvs,0,8
949,rrtfBsr,0,8
950,rtNsrrt,0,8
951,fvsrrts,0,8
952,uvNNsrr,0,8
953,tfvsrrt,0,8
954,fsrrtNs,0,8
955,rrtfvsr,0,8
956,rtsuvNN,0,8
957,srrtfvs,0,8
958,rrtfsrr,0,8
959,tNsrrtf,0,8
960,vsrrtsu,0,8
961,vNNsrrt,0,8
962,fvsrrtf,0,8
963,srrtNsr,0,8
964,rtfvsrr,0,8
965,tsuvNNs,0,8
966,rrtfvsr,0,8
967,rtfsrrt,0,8
968,Nsrrtfv,0,8
969,srrtsuv,0,8
970,NNsrrtf,0,8
971,vsrrtfs,0,8
972,rrtNsrr,0,8
973,tfvsrrt,0,8
974,suvNNsr,0,8
975,rtfvsrr,0,8
976,tfsrrtN,0,8
977,srrtfvs,0,8
978,rrtsuvN,0,8
979,Nsrrtfv,0,8
980,srrtfsr,0,8
981,rtNsrrt,0,8
982,fvsrrts,0,8
983,uvNNsrr,0,8
984,tfvsrrt,0,8
985,fsrrtNs,0,8
986,rrtfvsr,0,8
987,rtsuvNN,0,8
988,srrtfvs,0,8
989,rrtfsrr,0,8
990,tNsrrtf,0,8
991,vsrrtsu,0,8
992,vNNsrrt,0,8
993,fvsrrtf,0,8
994,srrtNsr,0,8
995,rtfvsrr,0,8
996,tsuvNNs,0,8
997,rrtfvsr,0,8
998,rtfsrrt,0,8
999,Nsrrtfv,0,8
1000,srrtsuv,0,8
1001,NNsrrtf,0,8
1002,vsrrtfs,0,8
1003,rrtNsrr,0,8
1004,tfvsrrt,0,8
1005,suvNNsr,0,8
1006,rtfvsrr,0,8
1007,tfsrrtN,0,8
1008,srrtfvs,0,8
