,data,label,id
129,rtfvsrr,0,0
130,tfsrrtN,0,0
131,srrtfvs,0,0
132,rrtsuvN,0,0
133,Nsrrtfv,0,0
134,srrtfsr,0,0
135,rtNsrrt,0,0
136,fvsrrts,0,0
137,uvNNsrr,0,0
138,tfvsrrt,0,0
139,fsrrtNs,0,0
140,rrtfvsr,0,0
141,rtsuvNN,0,0
142,Nsrrtfv,0,0
143,rtNsrrt,0,1
144,fvsrrts,0,1
145,uvNNsrr,0,1
146,tfvsrrt,0,1
147,fsrrtNs,0,1
148,rrtfvsr,0,1
149,rtsuvNN,0,1
150,srrtfvs,0,1
151,rrtfsrr,0,1
152,tNsrrtf,0,1
153,vsrrtsu,0,1
154,vNNsrrt,0,1
155,fvsrrtf,0,1
156,srrtNsr,0,1
157,rtfvsrr,0,1
158,tsuvNNs,0,1
159,rrtfvsr,0,1
160,rtfsrrt,0,1
161,Nsrrtfv,0,1
162,srrtsuv,0,1
163,NNsrrtf,0,1
164,vsrrtfs,0,1
165,rrtNsrr,0,1
166,tfvsrrt,0,1
167,suvNNsr,0,1
168,rtfvsrr,0,1
169,tfsrrtN,0,1
170,srrtfvs,0,1
171,rrtsuvN,0,1
172,Nsrrtfv,0,1
173,srrtfsr,0,1
174,rtNsrrt,0,1
175,fvsrrtC,0,1
176,suvNNsr,0,1
177,rtfvsrr,0,1
178,tfsrrtN,0,1
179,srrtfvs,0,1
180,rrtsuvN,0,1
181,Nsrrtfv,0,1
182,srrtfsr,0,1
183,rtNsrrt,0,1
184,fvsrrts,0,1
185,uvNNsrr,0,1
186,tfvsrrt,0,1
187,fsrrtNs,0,1
188,rrtfvsr,0,1
189,rtsuvNN,0,1
190,srrtfvs,0,1
191,rrtfsrr,0,1
192,tNsrrtf,0,1
193,vsrrtsu,0,1
194,vNNsrrt,0,1
195,fvsrrtf,0,1
196,srrtNsr,0,1
197,rtfvsrr,0,1
198,tsuvNNs,0,1
199,rrtfvsr,0,1
200,rtfsrrt,0,1
201,Nsrrtfv,0,1
202,srrtsuv,0,1
203,NNsrrtf,0,1
204,vsrrtfs,0,1
205,rrtNsrr,0,1
206,tfvsrrt,0,1
207,suvNNsr,0,1
208,rtfvsrr,0,1
209,tfsrrtN,0,1
210,srrtfvs,0,1
211,rrtsuvN,0,1
212,Nsrrtfv,0,1
213,srrtfsr,0,1
214,rtNsrrt,0,1
215,fvsrrts,0,1
216,uvNNsrr,0,1
217,tfvsrrt,0,1
218,fsrrtNs,0,1
219,rrtfvsr,0,1
220,rtsuvNN,0,1
221,srrtfvs,0,1
222,rrtfsrr,0,1
223,tNsrrtf,0,1
224,vsrrtsu,0,1
225,vNNsrrt,0,1
226,fvsrrtf,0,1
227,srrtNsr,0,1
228,rtfvsrr,0,1
229,tsuvNNs,0,1
230,rrtfvsr,0,1
231,rtfsrrt,0,1
232,Nsrrtfv,0,1
233,srrtsuv,0,1
234,NNsrrtf,0,1
235,vsrrtfs,0,1
236,rrtNsrr,0,1
237,tfvsrrt,0,1
238,suvNNsr,0,1
239,rtfvsrr,0,1
240,tfsrrtN,0,1
241,srrtfvs,0,1
242,rrtsuvN,0,1
243,Nsrrtfv,0,1
244,srrtfsr,0,1
245,rtNsrrt,0,1
246,fvsrrts,0,1
247,uvNNsrr,0,1
248,tfvsrrt,0,1
249,fsrrtNs,0,1
250,rrtfvsr,0,1
251,rtsuvNN,0,1
252,srrtfvs,0,1
253,rrtfsrr,0,1
254,tNsrrtf,0,1
255,vsrrtsu,0,1
256,vNNsrrt,0,1
257,fvsrrtf,0,1
258,srrtNsr,0,1
259,rtfvsrr,0,1
260,tsuvNNs,0,1
261,rrtfvsr,0,1
262,rtfsrrt,0,1
263,Nsrrtfv,0,1
264,srrtsuv,0,1
265,NNsrrtf,0,1
266,vsrrtfs,0,1
267,rrtNsrr,0,1
268,tfvsrrt,0,1
269,suvNNsr,0,1
270,rtfvsrr,0,1
271,tfsrrtN,0,1
272,srrtfvs,0,1
273,rrtsuvN,0,1
274,Nsrrtfv,0,1
275,srrtfsr,0,1
276,rtNsrrt,0,1
277,fvsrrts,0,1
278,uvNNsrr,0,1
279,tfvsrrt,0,1
280,fsrrtNs,0,1
281,rrtfvsr,0,1
282,rtsuvNN,0,1
283,srrtfvs,0,1
284,rrtfsrr,0,1
285,rtNsrrt,0,1
286,srrtsrr,0,2
287,tsrrtED,0,2
288,EETTUsr,0,2
289,rtbEWPM,0,2
290,WPBCCBC,0,2
291,CBCCBCC,0,2
292,BCCBCCB,0,2
293,CBCEFFv,0,2
294,vN-IIEI,0,2
295,IEvDEEE,0,2
296,vDEEEEE,0,2
297,tNsrrtf,0,3
298,vsrrtsu,0,3
299,vNNsrrt,0,3
300,fvsrrtf,0,3
301,srrtNsr,0,3
302,rtfvsrr,0,3
303,tsuvNNs,0,3
304,rrtfvsr,0,3
305,rtfsrrt,0,3
306,Nsrrtfv,0,3
307,srrtsuv,0,3
308,NNsrrtf,0,3
309,vsrrtfs,0,3
310,rrtNsrr,0,3
311,tfvsrrt,0,3
312,suvNNsr,0,3
313,rtfvsrr,0,3
314,tfsrrtN,0,3
315,srrtfvs,0,3
316,rrtsuvN,0,3
317,Nsrrtfv,0,3
318,srrtfsr,0,3
319,rtNsrrt,0,3
320,fvsrrts,0,3
321,uvNNsrr,0,3
322,tfvsrrt,0,3
323,fsrrtNs,0,3
324,rrtfvsr,0,3
325,rtsuvNN,0,3
326,srrtfvs,0,3
327,rrtfsrr,0,3
328,tNsrrtf,0,3
329,vsrrtsu,0,3
330,vNNsrrt,0,3
331,fvsrrtf,0,3
332,srrtNsr,0,3
333,rtfvsrr,0,3
334,tsuvNNs,0,3
335,rrtfvsr,0,3
336,rtfsrrt,0,3
337,Nsrrtfv,0,3
338,srrtsuv,0,3
339,NNsrrtf,0,3
340,vsrrtfs,0,3
341,rrtNsrr,0,3
342,tfvsrrt,0,3
343,suvNNsr,0,3
344,rtfvsrr,0,3
345,tfsrrtN,0,3
346,srrtfvs,0,3
347,rrtsuvN,0,3
348,Nsrrtfv,0,3
349,srrtfsr,0,3
350,rtNsrrt,0,3
351,fvsrrts,0,3
352,uvNNsrr,0,3
353,tfvsrrt,0,3
354,fsrrtNs,0,3
355,rrtfvsr,0,3
356,rtsuvNN,0,3
357,srrtfvs,0,3
358,rrtfsrr,0,3
359,tNsrrtf,0,3
360,vsrrtsu,0,3
361,vNNsrrt,0,3
362,fvsrrtf,0,3
363,srrtNsr,0,3
364,rtfvsrr,0,3
365,tsuvNNs,0,3
366,rrtfvsr,0,3
367,rtfsrrt,0,3
368,Nsrrtfv,0,3
369,srrtsuv,0,3
370,NNsrrtf,0,3
371,vsrrtfs,0,3
372,rrtNsrr,0,3
373,tfvsrrt,0,3
374,CsuvNNs,0,3
375,rrtfvsr,0,3
376,rtfsrrt,0,3
377,Nsrrtfv,0,3
378,srrtsuv,0,3
379,NNsrrtf,0,3
380,vsrrtfs,0,3
381,rrtNsrr,0,3
382,tfvsrrt,0,3
383,suvNNsr,0,3
384,rtfvsrr,0,3
385,tfsrrtN,0,3
386,srrtfvs,0,3
387,rrtsuvN,0,3
388,Nsrrtfv,0,3
389,srrtfsr,0,3
390,rtNsrrt,0,3
391,fvsrrts,0,3
392,uvNNsrr,0,3
393,tfvsrrt,0,3
394,fsrrtNs,0,3
395,rrtfvsr,0,3
396,rtsuvNN,0,3
397,srrtfvs,0,3
398,rrtfsrr,0,3
399,tNsrrtf,0,3
400,vsrrtsu,0,3
401,vNNsrrt,0,3
402,fvsrrtf,0,3
403,srrtNsr,0,3
404,rtfvsrr,0,3
405,tsuvNNs,0,3
406,rrtfvsr,0,3
407,rtfsrrt,0,3
408,Nsrrtfv,0,3
409,srrtsuv,0,3
410,NNsrrtf,0,3
411,vsrrtfs,0,3
412,rrtNsrr,0,3
413,tfvsrrt,0,3
414,suvNNsr,0,3
415,rtfvsrr,0,3
416,tfsrrtN,0,3
417,srrtfvs,0,3
418,rrtsuvN,0,3
419,Nsrrtfv,0,3
420,srrtfsr,0,3
421,rtNsrrt,0,3
422,fvsrrts,0,3
423,uvNNsrr,0,3
424,tfvsrrt,0,3
425,fsrrtNs,0,3
426,rrtfvsr,0,3
427,rtsuvNN,0,3
428,srrtfvs,0,3
429,rrtfsrr,0,3
430,tNsrrtf,0,3
431,vsrrtsu,0,3
432,vNNsrrt,0,3
433,fvsrrtf,0,3
434,srrtNsr,0,3
435,rtfvsrr,0,3
436,tsuvNNs,0,3
437,rrtfvsr,0,3
438,rtfsrrt,0,3
439,tNsrrtf,0,3
440,Nsrrtfv,0,4
441,srrtfsr,0,4
442,rtNsrrt,0,4
443,fvsrrts,0,4
444,uvNNsrr,0,4
445,tfvsrrt,0,4
446,fsrrtNs,0,4
447,rrtfvsr,0,4
448,rtsuvNN,0,4
449,srrtfvs,0,4
450,rrtfsrr,0,4
451,tNsrrtf,0,4
452,vsrrtsu,0,4
453,vNNsrrt,0,4
454,fvsrrtf,0,4
455,srrtNsr,0,4
456,rtfvsrr,0,4
457,tsuvNNs,0,4
458,rrtfvsr,0,4
459,rtfsrrt,0,4
460,Nsrrtfv,0,4
461,srrtsuv,0,4
462,NNsrrtf,0,4
463,vsrrtfs,0,4
464,rrtNsrr,0,4
465,tfvsrrt,0,4
466,suvNNsr,0,4
467,rtfvsrr,0,4
468,tfsrrtN,0,4
469,srrtfvs,0,4
470,rrtsuvN,0,4
471,Nsrrtfv,0,4
472,srrtfsr,0,4
473,rtNsrrt,0,4
474,fvsrrts,0,4
475,uvNNsrr,0,4
476,tfvsrrt,0,4
477,fsrrtNs,0,4
478,rrtfvsr,0,4
479,rtsuvNN,0,4
480,srrtfvs,0,4
481,rrtfsrr,0,4
482,tNsrrtf,0,4
483,vsrrtsu,0,4
484,vNNsrrt,0,4
485,fvsrrtf,0,4
486,srrtNsr,0,4
487,rtfvsrr,0,4
488,tsuvNNs,0,4
489,rrtfvsr,0,4
490,rtfsrrt,0,4
491,Nsrrtfv,0,4
492,srrtsuv,0,4
493,NNsrrtf,0,4
494,vsrrtfs,0,4
495,rrtNsrr,0,4
496,tfvsrrt,0,4
497,suvNNsr,0,4
498,rtfvsrr,0,4
499,tfsrrtN,0,4
500,srrtfvs,0,4
501,rrtsuvN,0,4
502,Nsrrtfv,0,4
503,srrtfsr,0,4
504,rtNsrrt,0,4
505,fvsrrts,0,4
506,uvNNsrr,0,4
507,tfvsrrt,0,4
508,fsrrtNs,0,4
509,rrtfvsr,0,4
510,rtsuvNN,0,4
511,srrtfvs,0,4
512,rrtfsrr,0,4
513,tNsrrtf,0,4
514,vsrrtsu,0,4
515,vNNsrrt,0,4
516,fvsrrtf,0,4
517,srrtNsr,0,4
518,rtfvsrr,0,4
519,tsuvNNs,0,4
520,rrtfvsr,0,4
521,rtfsrrt,0,4
522,Nsrrtfv,0,4
523,srrtsuv,0,4
524,NNsrrtf,0,4
525,vsrrtfs,0,4
526,rrtNsrr,0,4
527,tfvsrrt,0,4
528,suvNNsr,0,4
529,rtfvsrr,0,4
530,tfsrrtN,0,4
531,srrtfvs,0,4
532,rrtsuvN,0,4
533,Nsrrtfv,0,4
534,srrtfsr,0,4
535,rtNsrrt,0,4
536,fvsrrts,0,4
537,uvNNsrr,0,4
538,tfvsrrt,0,4
539,fsrrtNs,0,4
540,rrtfvsr,0,4
541,rtsuvNN,0,4
542,srrtfvs,0,4
543,rrtfsrr,0,4
544,tNsrrtf,0,4
545,vsrrtsu,0,4
546,vNNsrrt,0,4
547,fvsrrtf,0,4
548,srrtNsr,0,4
549,rtfvsrr,0,4
550,tsuvNNs,0,4
551,rrtfvsr,0,4
552,rtfsrrt,0,4
553,Nsrrtfv,0,4
554,srrtsuv,0,4
555,NNsrrtf,0,4
556,vsrrtfs,0,4
557,rrtNsrr,0,4
558,tfvsrrt,0,4
559,suvNNsr,0,4
560,rtfvsrr,0,4
561,tfsrrtN,0,4
562,srrtfvs,0,4
563,rrtsuvN,0,4
564,Nsrrtfv,0,4
565,srrtfsr,0,4
566,rtNsrrt,0,4
567,fvsrrts,0,4
568,uvNNsrr,0,4
569,tfvsrrt,0,4
570,fsrrtNs,0,4
571,rrtfvsr,0,4
572,rtsuvNN,0,4
573,srrtfvs,0,4
574,rrtfsrr,0,4
575,tNsrrtf,0,4
576,vsrrtsu,0,4
577,vNNsrrt,0,4
578,fvsrrtf,0,4
579,srrtNsr,0,4
580,rtfvsrr,0,4
581,tsuvNNs,0,4
582,srrtfvs,0,4
583,vsrrtfB,0,5
584,srrtNsr,0,5
585,rtfvsrr,0,5
586,tsuvNNs,0,5
587,rrtfvsr,0,5
588,rtfsrrt,0,5
589,Nsrrtfv,0,5
590,srrtsuv,0,5
591,NNsrrtf,0,5
592,vsrrtfs,0,5
593,rrtNsrr,0,5
594,tfvsrrt,0,5
595,suvNNsr,0,5
596,rtfvsrr,0,5
597,tfsrrtN,0,5
598,srrtfvs,0,5
599,rrtsuvN,0,5
600,Nsrrtfv,0,5
601,srrtfsr,0,5
602,rtNsrrt,0,5
603,fvsrrts,0,5
604,uvNNsrr,0,5
605,tfvsrrt,0,5
606,fsrrtNs,0,5
607,rrtfvsr,0,5
608,rtsuvNN,0,5
609,srrtfvs,0,5
610,rrtfsrr,0,5
611,tNsrrtf,0,5
612,vsrrtsu,0,5
613,vNNsrrt,0,5
614,fvsrrtf,0,5
615,srrtNsr,0,5
616,rtfvsrr,0,5
617,tsuvNNs,0,5
618,rrtfvsr,0,5
619,rtfsrrt,0,5
620,Nsrrtfv,0,5
621,srrtsuv,0,5
622,NNsrrtf,0,5
623,vsrrtfs,0,5
624,rrtNsrr,0,5
625,tfvsrrt,0,5
626,suvNNsr,0,5
627,rtfvsrr,0,5
628,tfsrrtN,0,5
629,srrtfvs,0,5
630,rrtCsuv,0,5
631,NNsrrtf,0,5
632,vsrrtfs,0,5
633,rrtNsrr,0,5
634,tfvsrrt,0,5
635,suvNNsr,0,5
636,rtfvsrr,0,5
637,tfsrrtN,0,5
638,srrtfvs,0,5
639,rrtsuvN,0,5
640,Nsrrtfv,0,5
641,srrtfsr,0,5
642,rtNsrrt,0,5
643,fvsrrts,0,5
644,uvNNsrr,0,5
645,tfvsrrt,0,5
646,fsrrtNs,0,5
647,rrtfvsr,0,5
648,rtsuvNN,0,5
649,srrtfvs,0,5
650,rrtfsrr,0,5
651,tNsrrtf,0,5
652,vsrrtsu,0,5
653,vNNsrrt,0,5
654,fvsrrtf,0,5
655,srrtNsr,0,5
656,rtfvsrr,0,5
657,tsuvNNs,0,5
658,rrtfvsr,0,5
659,rtfsrrt,0,5
660,Nsrrtfv,0,5
661,srrtsuv,0,5
662,NNsrrtf,0,5
663,vsrrtfs,0,5
664,rrtNsrr,0,5
665,tfvsrrt,0,5
666,suvNNsr,0,5
667,rtfvsrr,0,5
668,tfsrrtN,0,5
669,srrtfvs,0,5
670,rrtsuvN,0,5
671,Nsrrtfv,0,5
672,srrtfsr,0,5
673,rtNsrrt,0,5
674,fvsrrts,0,5
675,uvNNsrr,0,5
676,tfvsrrt,0,5
677,fsrrtNs,0,5
678,rrtfvsr,0,5
679,rtsuvNN,0,5
680,srrtfvs,0,5
681,rrtfsrr,0,5
682,tNsrrtf,0,5
683,vsrrtsu,0,5
684,vNNsrrt,0,5
685,fvsrrtf,0,5
686,srrtNsr,0,5
687,rtfvsrr,0,5
688,tsuvNNs,0,5
689,rrtfvsr,0,5
690,rtfsrrt,0,5
691,Nsrrtfv,0,5
692,srrtsuv,0,5
693,NNsrrtf,0,5
694,vsrrtfs,0,5
695,rrtNsrr,0,5
696,tfvsrrt,0,5
697,suvNNsr,0,5
698,rtfvsrr,0,5
699,tfsrrtN,0,5
700,srrtfvs,0,5
701,rrtsuvN,0,5
702,Nsrrtfv,0,5
703,srrtfsr,0,5
704,rtNsrrt,0,5
705,fvsrrts,0,5
706,uvNNsrr,0,5
707,tfvsrrt,0,5
708,fsrrtNs,0,5
709,rrtfvsr,0,5
710,rtsuvNN,0,5
711,srrtfvs,0,5
712,rrtfsrr,0,5
713,tNsrrtf,0,5
714,vsrrtsu,0,5
715,vNNsrrt,0,5
716,fvsrrtf,0,5
717,srrtNsr,0,5
718,rtfvsrr,0,5
719,tsuvNNs,0,5
720,rrtfvsr,0,5
721,rtfsrrt,0,5
722,Nsrrtfv,0,5
723,srrtsuv,0,5
724,NNsrrtf,0,5
725,fvsrrtf,0,5
726,Nsrrtfv,0,6
727,srrtsuv,0,6
728,NNsrrtf,0,6
729,vsrrtfs,0,6
730,rrtNsrr,0,6
731,tfvsrrt,0,6
732,suvNNsr,0,6
733,rtfvsrr,0,6
734,tfsrrtN,0,6
735,srrtfvs,0,6
736,rrtsuvN,0,6
737,Nsrrtfv,0,6
738,srrtfsr,0,6
739,rtNsrrt,0,6
740,fvsrrts,0,6
741,uvNNsrr,0,6
742,tfvsrrt,0,6
743,fsrrtNs,0,6
744,rrtfvsr,0,6
745,rtsuvNN,0,6
746,srrtfvs,0,6
747,rrtfsrr,0,6
748,tNsrrtf,0,6
749,vsrrtsu,0,6
750,vNNsrrt,0,6
751,fvsrrtf,0,6
752,srrtNsr,0,6
753,rtfvsrr,0,6
754,tsuvNNs,0,6
755,rrtfvsr,0,6
756,rtfsrrt,0,6
757,Nsrrtfv,0,6
758,srrtsuv,0,6
759,NNsrrtf,0,6
760,vsrrtfs,0,6
761,rrtNsrr,0,6
762,tfvsrrt,0,6
763,suvNNsr,0,6
764,rtfvsrr,0,6
765,tfsrrtN,0,6
766,srrtfvs,0,6
767,rrtsuvN,0,6
768,Nsrrtfv,0,6
769,srrtfsr,0,6
770,rtNsrrt,0,6
771,fvsrrts,0,6
772,uvNNsrr,0,6
773,tfvsrrt,0,6
774,fsrrtNs,0,6
775,rrtfvsr,0,6
776,rtsuvNN,0,6
777,srrtfvs,0,6
778,rrtfsrr,0,6
779,tNsrrtf,0,6
780,vsrrtsu,0,6
781,vNNsrrt,0,6
782,fvsrrtf,0,6
783,srrtNsr,0,6
784,rtfvsrr,0,6
785,tsuvNNs,0,6
786,rrtfvsr,0,6
787,rtfBsrr,0,6
788,tNsrrtf,0,6
789,vsrrtsu,0,6
790,vNNsrrt,0,6
791,fvsrrtf,0,6
792,srrtNsr,0,6
793,rtfvsrr,0,6
794,tsuvNNs,0,6
795,rrtfvsr,0,6
796,rtfsrrt,0,6
797,Nsrrtfv,0,6
798,srrtsuv,0,6
799,NNsrrtf,0,6
800,vsrrtfs,0,6
801,rrtNsrr,0,6
802,tfvsrrt,0,6
803,suvNNsr,0,6
804,rtfvsrr,0,6
805,tfsrrtN,0,6
806,srrtfvs,0,6
807,rrtsuvN,0,6
808,Nsrrtfv,0,6
809,srrtfsr,0,6
810,rtNsrrt,0,6
811,fvsrrts,0,6
812,uvNNsrr,0,6
813,tfvsrrt,0,6
814,fsrrtNs,0,6
815,rrtfvsr,0,6
816,rtsuvNN,0,6
817,srrtfvs,0,6
818,rrtfsrr,0,6
819,tNsrrtf,0,6
820,vsrrtsu,0,6
821,vNNsrrt,0,6
822,fvsrrtf,0,6
823,srrtNsr,0,6
824,rtfvsrr,0,6
825,tsuvNNs,0,6
826,rrtfvsr,0,6
827,rtfsrrt,0,6
828,Nsrrtfv,0,6
829,srrtsuv,0,6
830,NNsrrtf,0,6
831,vsrrtfs,0,6
832,rrtNsrr,0,6
833,tfvsrrt,0,6
834,suvNNsr,0,6
835,rtfvsrr,0,6
836,tfsrrtN,0,6
837,srrtfvs,0,6
838,rrtsuvN,0,6
839,Nsrrtfv,0,6
840,srrtfsr,0,6
841,rtNsrrt,0,6
842,fvsrrts,0,6
843,uvNNsrr,0,6
844,tfvsrrt,0,6
845,fsrrtNs,0,6
846,rrtfvsr,0,6
847,rtsuvNN,0,6
848,srrtfvs,0,6
849,rrtfsrr,0,6
850,tNsrrtf,0,6
851,vsrrtsu,0,6
852,vNNsrrt,0,6
853,fvsrrtf,0,6
854,srrtNsr,0,6
855,rtfvsrr,0,6
856,tsuvNNs,0,6
857,rrtfvsr,0,6
858,rtfsrrt,0,6
859,Nsrrtfv,0,6
860,srrtsuv,0,6
861,NNsrrtf,0,6
862,vsrrtfs,0,6
863,rrtNsrr,0,6
864,tfvsrrt,0,6
865,suvNNsr,0,6
866,rtfvsrr,0,6
867,tfsrrtN,0,6
868,Nsrrtfv,0,6
869,tfsrrtN,0,7
870,srrtfvs,0,7
871,rrtsuvN,0,7
872,Nsrrtfv,0,7
873,srrtfsr,0,7
874,rtNsrrt,0,7
875,fvsrrts,0,7
876,uvNNsrr,0,7
877,tfvsrrt,0,7
878,fsrrtNs,0,7
879,rrtfvsr,0,7
880,rtsuvNN,0,7
881,srrtfvs,0,7
882,rrtfsrr,0,7
883,tNsrrtf,0,7
884,vsrrtsu,0,7
885,vNNsrrt,0,7
886,fvsrrtf,0,7
887,srrtNsr,0,7
888,rtfvsrr,0,7
889,tsuvNNs,0,7
890,rrtfvsr,0,7
891,rtfsrrt,0,7
892,Nsrrtfv,0,7
893,srrtsuv,0,7
894,NNsrrtf,0,7
895,vsrrtfs,0,7
896,rrtNsrr,0,7
897,tfvsrrt,0,7
898,suvNNsr,0,7
899,rtfvsrr,0,7
900,tfsrrtN,0,7
901,srrtfvs,0,7
902,rrtsuvN,0,7
903,Nsrrtfv,0,7
904,srrtfsr,0,7
905,rtNsrrt,0,7
906,fvsrrts,0,7
907,uvNNsrr,0,7
908,tfvsrrt,0,7
909,fsrrtNs,0,7
910,rrtfvsr,0,7
911,rtsuvNN,0,7
912,srrtfvs,0,7
913,rrtfsrr,0,7
914,tNsrrtf,0,7
915,vsrrtsu,0,7
916,vNNsrrt,0,7
917,fvsrrtf,0,7
918,srrtNsr,0,7
919,rtfvsrr,0,7
920,tsuvNNs,0,7
921,rrtfvsr,0,7
922,rtfsrrt,0,7
923,Nsrrtfv,0,7
924,srrtsuv,0,7
925,NNsrrtf,0,7
926,vsrrtfs,0,7
927,rrtNsrr,0,7
928,tfvsrrt,0,7
929,suvNNsr,0,7
930,rtfvsrr,0,7
931,tfsrrtN,0,7
932,srrtfvs,0,7
933,rrtsuvN,0,7
934,Nsrrtfv,0,7
935,srrtfsr,0,7
936,rtNsrrt,0,7
937,fvsrrts,0,7
938,uvNNsrr,0,7
939,tfvsrrt,0,7
940,fsrrtNs,0,7
941,rrtfvsr,0,7
942,rtsuvNN,0,7
943,srrtfvs,0,7
944,rrtfsrr,0,7
945,tNsrrtf,0,7
946,vsrrtsu,0,7
947,vNNsrrt,0,7
948,fvsrrtf,0,7
949,srrtNsr,0,7
950,rtfvsrr,0,7
951,tsuvNNs,0,7
952,rrtfvsr,0,7
953,rtfsrrt,0,7
954,Nsrrtfv,0,7
955,srrtsuv,0,7
956,NNsrrtf,0,7
957,vsrrtfs,0,7
958,rrtNsrr,0,7
959,tfvsrrt,0,7
960,suvNNsr,0,7
961,rtfvsrr,0,7
962,tfsrrtN,0,7
963,srrtfvs,0,7
964,rrtsuvN,0,7
965,Nsrrtfv,0,7
966,srrtfsr,0,7
967,rtNsrrt,0,7
968,fvsrrts,0,7
969,uvNNsrr,0,7
970,tfvsrrt,0,7
971,fsrrtNs,0,7
972,rrtfvsr,0,7
973,rtsuvNN,0,7
974,srrtfvs,0,7
975,rrtfsrr,0,7
976,tNsrrtf,0,7
977,vsrrtsu,0,7
978,vNNsrrt,0,7
979,fvsrrtf,0,7
980,srrtNsr,0,7
981,rtfvsrr,0,7
982,tsuvNNs,0,7
983,rrtfvsr,0,7
984,rtfsrrt,0,7
985,Nsrrtfv,0,7
986,srrtsuv,0,7
987,NNsrrtf,0,7
988,vsrrtfs,0,7
989,rrtNsrr,0,7
990,tfvsrrt,0,7
991,suvNNsr,0,7
992,rtfvsrr,0,7
993,tfsrrtN,0,7
994,srrtfvs,0,7
995,rrtsuvN,0,7
996,Nsrrtfv,0,7
997,srrtfsr,0,7
998,rtNsrrt,0,7
999,fvsrrts,0,7
1000,uvNNsrr,0,7
1001,tfvsrrt,0,7
1002,fsrrtNs,0,7
1003,rrtfvsr,0,7
1004,rtsuvNN,0,7
1005,srrtfvs,0,7
1006,rrtfsrr,0,7
1007,tNsrrtf,0,7
1008,vsrrtsu,0,7
