,data,label,id
353,sNNpooq,0,4
354,dspooqd,0,4
355,pooqNpo,0,4
356,oqdspoo,0,4
357,qCprsNN,0,4
358,pooqdsp,0,4
359,ooqdpoo,0,4
360,qNpooqd,0,4
361,spooqpr,0,4
362,sNNpooq,0,4
363,dspooqd,0,4
364,pooqNpo,0,4
365,oqdspoo,0,4
366,qprsNNp,0,4
367,ooqdspo,0,4
368,oqdpooq,0,4
369,Npooqds,0,4
370,pooqprs,0,4
371,NNpooqd,0,4
372,spooqdp,0,4
373,ooqNpoo,0,4
374,qdspooq,0,4
375,prsNNpo,0,4
376,oqdspoo,0,4
377,qdpooqN,0,4
378,pooqdsp,0,4
379,ooqprsN,0,4
380,Npooqds,0,4
381,pooqdpo,0,4
382,oqNpooq,0,4
383,dspooqp,0,4
384,rsNNpoo,0,4
385,qdspooq,0,4
386,dpooqNp,0,4
387,ooqdspo,0,4
388,oqprsNN,0,4
389,pooqdsp,0,4
390,ooqdpoo,0,4
391,qNpooqd,0,4
392,spooqpr,0,4
393,sNNpooq,0,4
394,dspooqd,0,4
395,pooqNpo,0,4
396,oqdspoo,0,4
397,qprsNNp,0,4
398,ooqdspo,0,4
399,oqdpooq,0,4
400,Npooqds,0,4
401,pooqprs,0,4
402,NNpooqd,0,4
403,spooqdp,0,4
404,ooqNpoo,0,4
405,qdspooq,0,4
406,prsNNpo,0,4
407,oqdspoo,0,4
408,qdpooqN,0,4
409,pooqdsp,0,4
410,ooqprsN,0,4
411,Npooqds,0,4
412,pooqdpo,0,4
413,oqNpooq,0,4
414,dspooqp,0,4
415,rsNNpoo,0,4
416,qdspooq,0,4
417,dpooqNp,0,4
418,ooqdspo,0,4
419,oqprsNN,0,4
420,pooqdsp,0,4
421,ooqdpoo,0,4
422,qNpooqd,0,4
423,spooqpr,0,4
424,sNNpooq,0,4
425,dspooqd,0,4
426,pooqNpo,0,4
427,oqdspoo,0,4
428,qprsNNp,0,4
429,ooqdspo,0,4
430,ooqdpoo,0,4
431,qNpooqd,0,5
432,spooqpr,0,5
433,sNNpooq,0,5
434,dspooqd,0,5
435,pooqNpo,0,5
436,oqdspoo,0,5
437,qprsNNp,0,5
438,ooqdspo,0,5
439,oqdpooq,0,5
440,Npooqds,0,5
441,pooqprs,0,5
442,NNpooqd,0,5
443,spooqdp,0,5
444,ooqNpoo,0,5
445,qdspooq,0,5
446,prsNNpo,0,5
447,oqdspoo,0,5
448,qdpooqN,0,5
449,pooqdsp,0,5
450,ooqprsN,0,5
451,Npooqds,0,5
452,pooqdpo,0,5
453,oqNpooq,0,5
454,dspooqp,0,5
455,rsNNpoo,0,5
456,qdspooq,0,5
457,dpooqNp,0,5
458,ooqdspo,0,5
459,oqprsNN,0,5
460,pooqdsp,0,5
461,ooqdpoo,0,5
462,qNpooqd,0,5
463,spooqpr,0,5
464,sNNpooq,0,5
465,dspooqd,0,5
466,pooqNpo,0,5
467,oqdspoo,0,5
468,qprsNNp,0,5
469,ooqdspo,0,5
470,oqdpooq,0,5
471,Npooqds,0,5
472,pooqprs,0,5
473,NNpooqd,0,5
474,spooqdp,0,5
475,ooqNpoo,0,5
476,qdspooq,0,5
477,prsNNpo,0,5
478,oqdspoo,0,5
479,qdpooqN,0,5
480,pooqdsp,0,5
481,ooqprsN,0,5
482,Npooqds,0,5
483,pooqdpo,0,5
484,oqNpooq,0,5
485,dspooqp,0,5
486,rsNNpoo,0,5
487,qdspooq,0,5
488,dpooqNp,0,5
489,ooqdspo,0,5
490,oqprsNN,0,5
491,pooqdsp,0,5
492,ooqdpoo,0,5
493,qNpooqd,0,5
494,spooqpr,0,5
495,sNNpooq,0,5
496,dspooqd,0,5
497,pooqNpo,0,5
498,oqdspoo,0,5
499,qprsNNp,0,5
500,ooqdspo,0,5
501,oqdpooq,0,5
502,Npooqds,0,5
503,pooqprs,0,5
504,NNpooqd,0,5
505,spooqdp,0,5
506,ooqNpoo,0,5
507,qdspooq,0,5
508,prsNNpo,0,5
509,oqdspoo,0,5
510,qdpooqN,0,5
511,pooqdsp,0,5
512,ooqprsN,0,5
513,Npooqds,0,5
514,pooqdpo,0,5
515,oqNpooq,0,5
516,dspooqp,0,5
517,rsNNpoo,0,5
518,qdspooq,0,5
519,dpooqNp,0,5
520,ooqdspo,0,5
521,oqprsNN,0,5
522,pooqdsp,0,5
523,ooqdpoo,0,5
524,qNpooqd,0,5
525,spooqpr,0,5
526,sNNpooq,0,5
527,dspooqd,0,5
528,pooqNpo,0,5
529,oqdspoo,0,5
530,qprsNNp,0,5
531,ooqdspo,0,5
532,oqdpooq,0,5
533,Npooqds,0,5
534,pooqprs,0,5
535,NNpooqd,0,5
536,spooqdp,0,5
537,ooqNpoo,0,5
538,qdspooq,0,5
539,prsNNpo,0,5
540,oqdspoo,0,5
541,qdpooqN,0,5
542,pooqdsp,0,5
543,ooqprsN,0,5
544,Npooqds,0,5
545,pooqdpo,0,5
546,oqNpooq,0,5
547,dspooqp,0,5
548,rsNNpoo,0,5
549,qdspooq,0,5
550,dpooqNp,0,5
551,ooqdspo,0,5
552,oqprsNN,0,5
553,pooqdsp,0,5
554,ooqdpoo,0,5
555,qNpooqd,0,5
556,spooqpr,0,5
557,sNNpooq,0,5
558,dspooqd,0,5
559,BpooqNp,0,5
560,ooqdspo,0,5
561,oqprsNN,0,5
562,pooqdsp,0,5
563,ooqdpoo,0,5
564,qNpooqd,0,5
565,spooqpr,0,5
566,sNNpooq,0,5
567,dspooqd,0,5
568,pooqNpo,0,5
569,oqdspoo,0,5
570,qprsNNp,0,5
571,ooqdspo,0,5
572,oqdpooq,0,5
573,qNpooqd,0,5
574,spooqpr,0,6
575,sNNpooq,0,6
576,dspooqd,0,6
577,pooqNpo,0,6
578,oqdspoo,0,6
579,qprsNNp,0,6
580,ooqdspo,0,6
581,oqdpooq,0,6
582,Npooqds,0,6
583,pooqprs,0,6
584,NNpooqd,0,6
585,spooqdp,0,6
586,ooqNpoo,0,6
587,qdspooq,0,6
588,prsNNpo,0,6
589,oqdspoo,0,6
590,qdpooqN,0,6
591,pooqdsp,0,6
592,ooqprsN,0,6
593,Npooqds,0,6
594,pooqdpo,0,6
595,oqNpooq,0,6
596,dspooqp,0,6
597,rsNNpoo,0,6
598,qdspooq,0,6
599,dpooqNp,0,6
600,ooqdspo,0,6
601,oqprsNN,0,6
602,pooqdsp,0,6
603,ooqdpoo,0,6
604,qNpooqd,0,6
605,spooqpr,0,6
606,sNNpooq,0,6
607,dspooqd,0,6
608,pooqNpo,0,6
609,oqdspoo,0,6
610,qprsNNp,0,6
611,ooqdspo,0,6
612,oqdpooq,0,6
613,Npooqds,0,6
614,pooqprs,0,6
615,NNpooqd,0,6
616,spooqdp,0,6
617,ooqNpoo,0,6
618,qdspooq,0,6
619,prsNNpo,0,6
620,oqdspoo,0,6
621,qdpooqN,0,6
622,pooqdsp,0,6
623,ooqprsN,0,6
624,Npooqds,0,6
625,pooqdpo,0,6
626,oqNpooq,0,6
627,dspooqp,0,6
628,rsNNpoo,0,6
629,qdspooq,0,6
630,dpooqNp,0,6
631,ooqdspo,0,6
632,oqprsNN,0,6
633,pooqdsp,0,6
634,ooqdpoo,0,6
635,qNpooqd,0,6
636,spooqpr,0,6
637,sNNpooq,0,6
638,dspooqd,0,6
639,pooqNpo,0,6
640,oqdspoo,0,6
641,qprsNNp,0,6
642,ooqdspo,0,6
643,oqdpooq,0,6
644,Npooqds,0,6
645,pooqprs,0,6
646,NNpooqd,0,6
647,spooqdp,0,6
648,ooqNpoo,0,6
649,qdspooq,0,6
650,prsNNpo,0,6
651,oqdspoo,0,6
652,qdpooqN,0,6
653,pooqdsp,0,6
654,ooqprsN,0,6
655,Npooqds,0,6
656,pooqdpo,0,6
657,oqNpooq,0,6
658,dspooqp,0,6
659,rsNNpoo,0,6
660,qdspooq,0,6
661,dpooqNp,0,6
662,ooqdspo,0,6
663,oqprsNN,0,6
664,pooqdsp,0,6
665,ooqdpoo,0,6
666,qNpooqd,0,6
667,spooqpr,0,6
668,sNNpooq,0,6
669,dspooqd,0,6
670,pooqNpo,0,6
671,oqdspoo,0,6
672,qprsNNp,0,6
673,ooqdspo,0,6
674,oqdpooq,0,6
675,Npooqds,0,6
676,pooqprs,0,6
677,NNpooqd,0,6
678,spooqdp,0,6
679,ooqNpoo,0,6
680,qdspooq,0,6
681,prsNNpo,0,6
682,oqdspoo,0,6
683,qdpooqN,0,6
684,pooqdsp,0,6
685,ooqprsN,0,6
686,Npooqds,0,6
687,pooqdpo,0,6
688,oqNpooq,0,6
689,dspooqp,0,6
690,rsNNpoo,0,6
691,qdspooq,0,6
692,dpooqNp,0,6
693,ooqdspo,0,6
694,oqprsNN,0,6
695,pooqdsp,0,6
696,ooqdpoo,0,6
697,qNpooqd,0,6
698,spooqpr,0,6
699,sNNpooq,0,6
700,dspooqd,0,6
701,pooqNpo,0,6
702,oqdspoo,0,6
703,qprsNNp,0,6
704,ooqdspo,0,6
705,oqdpooq,0,6
706,Npooqds,0,6
707,pooqprs,0,6
708,NNpooqd,0,6
709,spooqdp,0,6
710,ooqNpoo,0,6
711,qdspooq,0,6
712,prsNNpo,0,6
713,oqdspoo,0,6
714,qdpooqN,0,6
715,pooqdsp,0,6
716,pooqprs,0,6
717,oqNpooq,0,7
718,dspooqp,0,7
719,rsNNpoo,0,7
720,qdspooq,0,7
721,dpooqNp,0,7
722,ooqdspo,0,7
723,oqprsNN,0,7
724,pooqdsp,0,7
725,ooqdpoo,0,7
726,qNpooqd,0,7
727,spooqpr,0,7
728,sNNpooq,0,7
729,dspooqd,0,7
730,pooqNpo,0,7
731,oqdspoo,0,7
732,qprsNNp,0,7
733,ooqdspo,0,7
734,oqdpooq,0,7
735,Npooqds,0,7
736,pooqprs,0,7
737,NNpooqd,0,7
738,spooqdp,0,7
739,ooqNpoo,0,7
740,qdspooq,0,7
741,prsNNpo,0,7
742,oqdspoo,0,7
743,qdpooqN,0,7
744,pooqdsp,0,7
745,ooqCprs,0,7
746,NNpooqd,0,7
747,spooqdp,0,7
748,ooqNpoo,0,7
749,qdspooq,0,7
750,prsNNpo,0,7
751,oqdspoo,0,7
752,qdpooqN,0,7
753,pooqdsp,0,7
754,ooqprsN,0,7
755,Npooqds,0,7
756,pooqdpo,0,7
757,oqNpooq,0,7
758,dspooqp,0,7
759,rsNNpoo,0,7
760,qdspooq,0,7
761,dpooqNp,0,7
762,ooqdspo,0,7
763,oqprsNN,0,7
764,pooqdsp,0,7
765,ooqdpoo,0,7
766,qNpooqd,0,7
767,spooqpr,0,7
768,sNNpooq,0,7
769,dspooqd,0,7
770,pooqNpo,0,7
771,oqdspoo,0,7
772,qprsNNp,0,7
773,ooqdspo,0,7
774,oqdpooq,0,7
775,Npooqds,0,7
776,pooqprs,0,7
777,NNpooqd,0,7
778,spooqdp,0,7
779,ooqNpoo,0,7
780,qdspooq,0,7
781,prsNNpo,0,7
782,oqdspoo,0,7
783,qdpooqN,0,7
784,pooqdsp,0,7
785,ooqprsN,0,7
786,Npooqds,0,7
787,pooqdpo,0,7
788,oqNpooq,0,7
789,dspooqp,0,7
790,rsNNpoo,0,7
791,qdspooq,0,7
792,dpooqNp,0,7
793,ooqdspo,0,7
794,oqprsNN,0,7
795,pooqdsp,0,7
796,ooqdpoo,0,7
797,qNpooqd,0,7
798,spooqpr,0,7
799,sNNpooq,0,7
800,dspooqd,0,7
801,pooqNpo,0,7
802,oqdspoo,0,7
803,qprsNNp,0,7
804,ooqdspo,0,7
805,oqdpooq,0,7
806,Npooqds,0,7
807,pooqprs,0,7
808,NNpooqd,0,7
809,spooqdp,0,7
810,ooqNpoo,0,7
811,qdspooq,0,7
812,prsNNpo,0,7
813,oqdspoo,0,7
814,qdpooqN,0,7
815,pooqdsp,0,7
816,ooqprsN,0,7
817,Npooqds,0,7
818,pooqdpo,0,7
819,oqNpooq,0,7
820,dspooqp,0,7
821,rsNNpoo,0,7
822,qdspooq,0,7
823,dpooqNp,0,7
824,ooqdspo,0,7
825,oqprsNN,0,7
826,pooqdsp,0,7
827,ooqdpoo,0,7
828,qNpooqd,0,7
829,spooqpr,0,7
830,sNNpooq,0,7
831,dspooqd,0,7
832,pooqNpo,0,7
833,oqdspoo,0,7
834,qprsNNp,0,7
835,ooqdspo,0,7
836,oqdpooq,0,7
837,Npooqds,0,7
838,pooqprs,0,7
839,NNpooqd,0,7
840,spooqdp,0,7
841,ooqNpoo,0,7
842,qdspooq,0,7
843,prsNNpo,0,7
844,oqdspoo,0,7
845,qdpooqN,0,7
846,pooqdsp,0,7
847,ooqprsN,0,7
848,Npooqds,0,7
849,pooqdpo,0,7
850,oqNpooq,0,7
851,dspooqp,0,7
852,rsNNpoo,0,7
853,qdspooq,0,7
854,dpooqNp,0,7
855,ooqdspo,0,7
856,oqprsNN,0,7
857,pooqdsp,0,7
858,ooqdpoo,0,7
859,oqNpooq,0,7
860,dspooqp,0,8
861,rsNNpoo,0,8
862,qdspooq,0,8
863,dpooqNp,0,8
864,ooqdspo,0,8
865,oqprsNN,0,8
866,pooqdsp,0,8
867,ooqdpoo,0,8
868,qNpooqd,0,8
869,spooqpr,0,8
870,sNNpooq,0,8
871,dspooqd,0,8
872,pooqNpo,0,8
873,oqdspoo,0,8
874,qprsNNp,0,8
875,ooqdspo,0,8
876,oqdpooq,0,8
877,Npooqds,0,8
878,pooqprs,0,8
879,NNpooqd,0,8
880,spooqdp,0,8
881,ooqNpoo,0,8
882,qdspooq,0,8
883,prsNNpo,0,8
884,oqdspoo,0,8
885,qdpooqN,0,8
886,pooqdsp,0,8
887,ooqprsN,0,8
888,Npooqds,0,8
889,pooqdpo,0,8
890,oqNpooq,0,8
891,dspooqp,0,8
892,rsNNpoo,0,8
893,qdspooq,0,8
894,dpooqNp,0,8
895,ooqdspo,0,8
896,oqprsNN,0,8
897,pooqdsp,0,8
898,ooqdpoo,0,8
899,qNpooqd,0,8
900,spooqpr,0,8
901,sNNpooq,0,8
902,dspooqd,0,8
903,pooqNpo,0,8
904,oqdspoo,0,8
905,qprsNNp,0,8
906,ooqdspo,0,8
907,oqdpooq,0,8
908,Npooqds,0,8
909,pooqprs,0,8
910,NNpooqd,0,8
911,spooqdB,0,8
912,pooqNpo,0,8
913,oqdspoo,0,8
914,qprsNNp,0,8
915,ooqdspo,0,8
916,oqdpooq,0,8
917,Npooqds,0,8
918,pooqprs,0,8
919,NNpooqd,0,8
920,spooqdp,0,8
921,ooqNpoo,0,8
922,qdspooq,0,8
923,prsNNpo,0,8
924,oqdspoo,0,8
925,qdpooqN,0,8
926,pooqdsp,0,8
927,ooqprsN,0,8
928,Npooqds,0,8
929,pooqdpo,0,8
930,oqNpooq,0,8
931,dspooqp,0,8
932,rsNNpoo,0,8
933,qdspooq,0,8
934,dpooqNp,0,8
935,ooqdspo,0,8
936,oqprsNN,0,8
937,pooqdsp,0,8
938,ooqdpoo,0,8
939,qNpooqd,0,8
940,spooqpr,0,8
941,sNNpooq,0,8
942,dspooqd,0,8
943,pooqNpo,0,8
944,oqdspoo,0,8
945,qprsNNp,0,8
946,ooqdspo,0,8
947,oqdpooq,0,8
948,Npooqds,0,8
949,pooqprs,0,8
950,NNpooqd,0,8
951,spooqdp,0,8
952,ooqNpoo,0,8
953,qdspooq,0,8
954,prsNNpo,0,8
955,oqdspoo,0,8
956,qdpooqN,0,8
957,pooqdsp,0,8
958,ooqprsN,0,8
959,Npooqds,0,8
960,pooqdpo,0,8
961,oqNpooq,0,8
962,dspooqp,0,8
963,rsNNpoo,0,8
964,qdspooq,0,8
965,dpooqNp,0,8
966,ooqdspo,0,8
967,oqprsNN,0,8
968,pooqdsp,0,8
969,ooqdpoo,0,8
970,qNpooqd,0,8
971,spooqpr,0,8
972,sNNpooq,0,8
973,dspooqd,0,8
974,pooqNpo,0,8
975,oqdspoo,0,8
976,qprsNNp,0,8
977,ooqdspo,0,8
978,oqdpooq,0,8
979,Npooqds,0,8
980,pooqprs,0,8
981,NNpooqd,0,8
982,spooqdp,0,8
983,ooqNpoo,0,8
984,qdspooq,0,8
985,prsNNpo,0,8
986,oqdspoo,0,8
987,qdpooqN,0,8
988,pooqdsp,0,8
989,ooqprsN,0,8
990,Npooqds,0,8
991,pooqdpo,0,8
992,oqNpooq,0,8
993,dspooqp,0,8
994,rsNNpoo,0,8
995,qdspooq,0,8
996,dpooqNp,0,8
997,ooqdspo,0,8
998,oqprsNN,0,8
999,pooqdsp,0,8
1000,ooqdpoo,0,8
1001,qNpooqd,0,8
1002,dspooqp,0,8
1003,qprsNNp,0,9
1004,ooqdspo,0,9
1005,oqdpooq,0,9
1006,Npooqds,0,9
1007,pooqprs,0,9
1008,NNpooqd,0,9
1009,spooqdp,0,9
1010,ooqNpoo,0,9
1011,qdspooq,0,9
1012,prsNNpo,0,9
1013,oqdspoo,0,9
1014,qdpooqN,0,9
1015,pooqdsp,0,9
1016,ooqprsN,0,9
1017,Npooqds,0,9
1018,pooqdpo,0,9
1019,oqNpooq,0,9
1020,dspooqp,0,9
1021,rsNNpoo,0,9
1022,qdspooq,0,9
1023,dpooqNp,0,9
1024,ooqdspo,0,9
1025,oqprsNN,0,9
1026,pooqdsp,0,9
1027,ooqdpoo,0,9
1028,qNpooqd,0,9
1029,spooqpr,0,9
1030,sNNpooq,0,9
1031,dspooqd,0,9
1032,pooqNpo,0,9
1033,oqdspoo,0,9
1034,qprsNNp,0,9
1035,ooqdspo,0,9
1036,oqdpooq,0,9
1037,Npooqds,0,9
1038,pooqprs,0,9
1039,NNpooqd,0,9
1040,spooqdp,0,9
1041,ooqNpoo,0,9
1042,qdspooq,0,9
1043,prsNNpo,0,9
1044,oqdspoo,0,9
1045,qdpooqN,0,9
1046,pooqdsp,0,9
1047,ooqprsN,0,9
1048,Npooqds,0,9
1049,pooqdpo,0,9
1050,oqNpooq,0,9
1051,dspooqp,0,9
1052,rsNNpoo,0,9
1053,qdspooq,0,9
1054,dpooqNp,0,9
1055,ooqdspo,0,9
1056,oqprsNN,0,9
1057,pooqdsp,0,9
1058,ooqdpoo,0,9
1059,qNpooqd,0,9
1060,spooqpr,0,9
1061,sNNpooq,0,9
1062,dspooqd,0,9
1063,pooqNpo,0,9
1064,oqdspoo,0,9
1065,qprsNNp,0,9
1066,ooqdspo,0,9
1067,oqdpooq,0,9
1068,Npooqds,0,9
1069,pooqprs,0,9
1070,NNpooqd,0,9
1071,spooqdp,0,9
1072,ooqNpoo,0,9
1073,qdspooq,0,9
1074,prsNNpo,0,9
1075,oqdspoo,0,9
1076,qdpooqN,0,9
1077,pooqdsp,0,9
1078,ooqprsN,0,9
1079,Npooqds,0,9
1080,pooqdpo,0,9
1081,oqNpooq,0,9
1082,dspooqp,0,9
1083,rsNNpoo,0,9
1084,qdspooq,0,9
