,data,label,id,length
10,NpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdBpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqds,0,10,1000
11,NpooqpooqpooqEDDEESSDRDVDMBMBMBEMBApooqsNNpooqdspooqdimmlnpooqigsNxFFMBkEEEEE,1,11,77
12,rsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooq,0,12,1000
13,PBVPBCEigsNxsNxDVPVCCsNxCNDijEsNilVxhtEELOLprsNNpooqdspooqdNDijEsNilVxhtEEDVPBNDijEsNilVxhtEEEpooqNp,1,13,100
14,pooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdBpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdsp,0,14,1000
15,pooqEDPg-DVPBEMB-EMBdEsHsNxsDEEEE,0,15,33
16,EEDVPBNDijEsNilVxhtEEEiVsDBEODVPBBJLDDPMBLsNNQQGEHIHDKsNsDBEssVVPDPg-LEDVPBEDMBEODVPBEDVPBENDijEsNil,1,16,100
17,qNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdBpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqd,0,17,1000
18,oqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdBpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooq,0,18,1000
19,AEEEEEEE,0,19,8
20,NNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqds,0,20,1000
21,pooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdBpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpooqNpooqdspooqprsNNpooqdspooqdpo,0,21,1000
22,AEEEEEE,0,22,7
23,XNzezNDijEsNiNlVxfhtEEDVPBNDijEsNilVxhtEEEiVsDBEODVPBBJLDDPMBLsNNQQGEHIHDKsNsDBEssVVPDPg-LEDVPBEDMBE,1,23,100
24,DBaaDyaEOUDPaEDPa--EDBaaEEfEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEDYpooqpooqpooqpooqXNzezNDijEsNiNlVxfhtEEDVPBNDijEsNilVxhtEEEiVsDBEODVPBBJLDDPMBLsNNQQGEHIHDKsNsDBEssVVVPDPg-LEDVPBEDMBEDVPBEOODVPBEprsNNpooqdspooqdNDijEsNilVxhtEEDVPBNDijEsNilVxhtEEEpooqNpooqdspooqNDijEsNilVxhtEEDVPBELDKVPBVPBCBCBCBCBCBCBCBCBCBCBCBCBCBCEigsNxsNxDDVDMBMBMBEMBDKVPCEIwAsDEEEEEE,0,24,380
