,data,label,id
128,ooqNpoo,0,2
129,qdspooq,0,2
130,prsNNpo,0,2
131,oqdspoo,0,2
132,qdpooqN,0,2
133,pooqdsp,0,2
134,ooqprsN,0,2
135,Npooqds,0,2
136,pooqdpo,0,2
137,oqNpooq,0,2
138,dspooqp,0,2
139,rsNNpoo,0,2
140,qdspooq,0,2
141,dpooqNp,0,2
142,ooqdspo,0,2
143,oqprsNN,0,2
144,pooqdsp,0,2
145,ooqdpoo,0,2
146,qNpooqd,0,2
147,spooqpr,0,2
148,sNNpooq,0,2
149,dspooqd,0,2
150,pooqNpo,0,2
151,oqdspoo,0,2
152,qprsNNp,0,2
153,ooqdspo,0,2
154,oqdpooq,0,2
155,Npooqds,0,2
156,pooqprs,0,2
157,NNpooqd,0,2
158,spooqdp,0,2
159,ooqNpoo,0,2
160,qdspooq,0,2
161,prsNNpo,0,2
162,oqdspoo,0,2
163,qdpooqN,0,2
164,pooqdsp,0,2
165,ooqprsN,0,2
166,Npooqds,0,2
167,pooqdpo,0,2
168,oqNpooq,0,2
169,dspooqp,0,2
170,rsNNpoo,0,2
171,qdspooq,0,2
172,qdpooqN,0,2
173,qdpooqN,0,3
174,pooqdsp,0,3
175,ooqprsN,0,3
176,Npooqds,0,3
177,pooqdpo,0,3
178,oqNpooq,0,3
179,dspooqp,0,3
180,rsNNpoo,0,3
181,qdspooq,0,3
182,dpooqNp,0,3
183,ooqdspo,0,3
184,oqprsNN,0,3
185,pooqdsp,0,3
186,ooqdpoo,0,3
187,qNpooqd,0,3
188,spooqpr,0,3
189,sNNpooq,0,3
190,dspooqd,0,3
191,pooqNpo,0,3
192,oqdspoo,0,3
193,qprsNNp,0,3
194,ooqdspo,0,3
195,oqdpooq,0,3
196,Npooqds,0,3
197,pooqprs,0,3
198,NNpooqd,0,3
199,spooqdp,0,3
200,ooqNpoo,0,3
201,qdspooq,0,3
202,prsNNpo,0,3
203,oqdspoo,0,3
204,qdpooqN,0,3
205,pooqdsp,0,3
206,ooqprsN,0,3
207,Npooqds,0,3
208,pooqdpo,0,3
209,oqNpooq,0,3
210,dspooqp,0,3
211,rsNNpoo,0,3
212,qdspooq,0,3
213,dpooqNp,0,3
214,ooqdspo,0,3
215,oqprsNN,0,3
216,pooqdsp,0,3
217,ooqdpoo,0,3
218,qNpooqd,0,3
219,spooqpr,0,3
220,sNNpooq,0,3
221,dspooqd,0,3
222,pooqNpo,0,3
223,oqdspoo,0,3
224,qprsNNp,0,3
225,ooqdspo,0,3
226,oqdpooq,0,3
227,Npooqds,0,3
228,pooqprs,0,3
229,NNpooqd,0,3
230,spooqdp,0,3
231,ooqNpoo,0,3
232,qdspooq,0,3
233,prsNNpo,0,3
234,oqdspoo,0,3
235,qdpooqN,0,3
236,pooqdsp,0,3
237,ooqprsN,0,3
238,Npooqds,0,3
239,pooqdpo,0,3
240,oqNpooq,0,3
241,dspooqp,0,3
242,rsNNpoo,0,3
243,qdspooq,0,3
244,dpooqNp,0,3
245,ooqdspo,0,3
246,oqprsNN,0,3
247,pooqdsp,0,3
248,ooqdpoo,0,3
249,qNpooqd,0,3
250,spooqpr,0,3
251,sNNpooq,0,3
252,dspooqd,0,3
253,pooqNpo,0,3
254,oqdspoo,0,3
255,qprsNNp,0,3
256,ooqdspo,0,3
257,oqdpooq,0,3
258,Npooqds,0,3
259,pooqprs,0,3
260,NNpooqd,0,3
261,spooqdp,0,3
262,ooqNpoo,0,3
263,qdspooq,0,3
264,prsNNpo,0,3
265,oqdspoo,0,3
266,qdpooqN,0,3
267,pooqdsp,0,3
268,ooqCprs,0,3
269,NNpooqd,0,3
270,spooqdp,0,3
271,ooqNpoo,0,3
272,qdspooq,0,3
273,prsNNpo,0,3
274,oqdspoo,0,3
275,qdpooqN,0,3
276,pooqdsp,0,3
277,ooqprsN,0,3
278,Npooqds,0,3
279,pooqdpo,0,3
280,oqNpooq,0,3
281,dspooqp,0,3
282,rsNNpoo,0,3
283,qdspooq,0,3
284,dpooqNp,0,3
285,ooqdspo,0,3
286,oqprsNN,0,3
287,pooqdsp,0,3
288,ooqdpoo,0,3
289,qNpooqd,0,3
290,spooqpr,0,3
291,sNNpooq,0,3
292,dspooqd,0,3
293,pooqNpo,0,3
294,oqdspoo,0,3
295,qprsNNp,0,3
296,ooqdspo,0,3
297,oqdpooq,0,3
298,Npooqds,0,3
299,pooqprs,0,3
300,NNpooqd,0,3
301,spooqdp,0,3
302,ooqNpoo,0,3
303,qdspooq,0,3
304,prsNNpo,0,3
305,oqdspoo,0,3
306,qdpooqN,0,3
307,pooqdsp,0,3
308,ooqprsN,0,3
309,Npooqds,0,3
310,pooqdpo,0,3
311,oqNpooq,0,3
312,dspooqp,0,3
313,rsNNpoo,0,3
314,qdspooq,0,3
315,qdpooqN,0,3
316,qprsNNp,0,4
317,ooqdspo,0,4
318,oqdpooq,0,4
319,Npooqds,0,4
320,pooqprs,0,4
321,NNpooqd,0,4
322,spooqdp,0,4
323,ooqNpoo,0,4
324,qdspooq,0,4
325,prsNNpo,0,4
326,oqdspoo,0,4
327,qdpooqN,0,4
328,pooqdsp,0,4
329,ooqprsN,0,4
330,Npooqds,0,4
331,pooqdpo,0,4
332,oqNpooq,0,4
333,dspooqp,0,4
334,rsNNpoo,0,4
335,qdspooq,0,4
336,dpooqNp,0,4
337,ooqdspo,0,4
338,oqprsNN,0,4
339,pooqdsp,0,4
340,ooqdpoo,0,4
341,qNpooqd,0,4
342,spooqpr,0,4
343,sNNpooq,0,4
344,dspooqd,0,4
345,pooqNpo,0,4
346,oqdspoo,0,4
347,qprsNNp,0,4
348,ooqdspo,0,4
349,oqdpooq,0,4
350,Npooqds,0,4
351,pooqprs,0,4
352,NNpooqd,0,4
353,spooqdp,0,4
354,ooqNpoo,0,4
355,qdspooq,0,4
356,prsNNpo,0,4
357,oqdspoo,0,4
358,qdpooqN,0,4
359,pooqdsp,0,4
360,ooqprsN,0,4
361,Npooqds,0,4
362,pooqdpo,0,4
363,oqNpooq,0,4
364,dspooqp,0,4
365,rsNNpoo,0,4
366,qdspooq,0,4
367,dpooqNp,0,4
368,ooqdspo,0,4
369,oqprsNN,0,4
370,pooqdsp,0,4
371,ooqdBpo,0,4
372,oqNpooq,0,4
373,dspooqp,0,4
374,rsNNpoo,0,4
375,qdspooq,0,4
376,dpooqNp,0,4
377,ooqdspo,0,4
378,oqprsNN,0,4
379,pooqdsp,0,4
380,ooqdpoo,0,4
381,qNpooqd,0,4
382,spooqpr,0,4
383,sNNpooq,0,4
384,dspooqd,0,4
385,pooqNpo,0,4
386,oqdspoo,0,4
387,qprsNNp,0,4
388,ooqdspo,0,4
389,oqdpooq,0,4
390,Npooqds,0,4
391,pooqprs,0,4
392,NNpooqd,0,4
393,spooqdp,0,4
394,ooqNpoo,0,4
395,qdspooq,0,4
396,prsNNpo,0,4
397,oqdspoo,0,4
398,qdpooqN,0,4
399,pooqdsp,0,4
400,ooqprsN,0,4
401,Npooqds,0,4
402,pooqdpo,0,4
403,oqNpooq,0,4
404,dspooqp,0,4
405,rsNNpoo,0,4
406,qdspooq,0,4
407,dpooqNp,0,4
408,ooqdspo,0,4
409,oqprsNN,0,4
410,pooqdsp,0,4
411,ooqdpoo,0,4
412,qNpooqd,0,4
413,spooqpr,0,4
414,sNNpooq,0,4
415,dspooqd,0,4
416,pooqNpo,0,4
417,oqdspoo,0,4
418,qprsNNp,0,4
419,ooqdspo,0,4
420,oqdpooq,0,4
421,Npooqds,0,4
422,pooqprs,0,4
423,NNpooqd,0,4
424,spooqdp,0,4
425,ooqNpoo,0,4
426,qdspooq,0,4
427,prsNNpo,0,4
428,oqdspoo,0,4
429,qdpooqN,0,4
430,pooqdsp,0,4
431,ooqprsN,0,4
432,Npooqds,0,4
433,pooqdpo,0,4
434,oqNpooq,0,4
435,dspooqp,0,4
436,rsNNpoo,0,4
437,qdspooq,0,4
438,dpooqNp,0,4
439,ooqdspo,0,4
440,oqprsNN,0,4
441,pooqdsp,0,4
442,ooqdpoo,0,4
443,qNpooqd,0,4
444,spooqpr,0,4
445,sNNpooq,0,4
446,dspooqd,0,4
447,pooqNpo,0,4
448,oqdspoo,0,4
449,qprsNNp,0,4
450,ooqdspo,0,4
451,oqdpooq,0,4
452,Npooqds,0,4
453,pooqprs,0,4
454,NNpooqd,0,4
455,spooqdp,0,4
456,ooqNpoo,0,4
457,qdspooq,0,4
458,qprsNNp,0,4
459,oqNpooq,1,5
460,dspooqB,1,5
461,EBEDKVP,1,5
462,BVPBCEi,1,5
463,gsNxsNx,1,5
464,DVPVCCs,1,5
465,NxCNDij,1,5
466,EsNilVx,1,5
467,htEELOU,1,5
468,OprsNNp,1,5
469,ooqdspo,1,5
470,oqdNDij,1,5
471,EsNilVx,1,5
472,htEEDVP,1,5
473,EEDVPBN,1,5
474,prsNNpo,1,6
475,oqdspoo,1,6
476,qdNDijE,1,6
477,sNilVxh,1,6
478,tEEDVPB,1,6
479,NDijEsN,1,6
480,ilVxhtE,1,6
481,EEpooqN,1,6
482,pooqdsp,1,6
483,ooqMVPB,1,6
484,BCCEKEE,1,6
485,EEEECEE,1,6
486,NilVxht,1,7
487,EEEiVsD,1,7
488,BEODVPB,1,7
489,BJLDDPM,1,7
490,BLsNNQQ,1,7
491,GEHIHDK,1,7
492,sNsDBEs,1,7
493,sVVPDPg,1,7
494,-LEDVPB,1,7
495,EDMBEDV,1,7
496,PBEOVPV,1,7
497,CigsNxC,1,7
498,sNxCsNx,1,7
499,OUCsNxC,1,7
500,CsNxCDK,1,7
501,ODVPBED,1,8
502,VPBENDi,1,8
503,jEsNilV,1,8
504,xhtEEDV,1,8
505,PBELDVP,1,8
506,BprsNNp,1,8
507,ooqdspo,1,8
508,oqdNDij,1,8
509,EsNilVx,1,8
510,htEEDVP,1,8
511,BNDijEs,1,8
512,NilVxht,1,8
513,EEEpooq,1,8
514,Npooqds,1,8
515,ooqdspo,1,8
516,iNlVxfh,1,9
517,tEEDVPB,1,9
518,NDijEsN,1,9
519,ilVxhtE,1,9
520,EEiVsDB,1,9
521,EODVPBB,1,9
522,JLDDPMB,1,9
523,LsNNQQG,1,9
524,EHIHDKs,1,9
525,NsDBEss,1,9
526,VVPDPg-,1,9
527,LEDVPBE,1,9
528,DMBEDVP,1,9
529,BEOVPVC,1,9
530,OVPVCig,1,9
531,ooqprpr,1,10
532,sNNpooq,1,10
533,dspooqd,1,10
534,NDijEsN,1,10
535,ilVxhtE,1,10
536,EDVPBND,1,10
537,ijEsNil,1,10
538,VxhtEEE,1,10
539,pooqNpo,1,10
540,oqdspoo,1,10
541,qCprprs,1,10
542,NNpooqd,1,10
543,spooqdB,1,10
544,pooqNpo,1,10
545,oqNpooq,1,10
546,dspooqp,0,11
547,rsNNpoo,0,11
548,qdspooq,0,11
549,dpooqNp,0,11
550,ooqdspo,0,11
551,oqprsNN,0,11
552,pooqdsp,0,11
553,ooqdpoo,0,11
554,qNpooqd,0,11
555,spooqpr,0,11
556,sNNpooq,0,11
557,dspooqd,0,11
558,pooqNpo,0,11
559,oqdspoo,0,11
560,qprsNNp,0,11
561,ooqdspo,0,11
562,oqdpooq,0,11
563,Npooqds,0,11
564,pooqprs,0,11
565,NNpooqd,0,11
566,spooqdp,0,11
567,ooqNpoo,0,11
568,qdspooq,0,11
569,prsNNpo,0,11
570,oqdspoo,0,11
571,qdpooqN,0,11
572,pooqdsp,0,11
573,ooqprsN,0,11
574,Npooqds,0,11
575,pooqdpo,0,11
576,oqNpooq,0,11
577,dspooqp,0,11
578,rsNNpoo,0,11
579,qdspooq,0,11
580,dpooqNp,0,11
581,ooqdspo,0,11
582,oqprsNN,0,11
583,pooqdsp,0,11
584,ooqdpoo,0,11
585,qNpooqd,0,11
586,spooqpr,0,11
587,sNNpooq,0,11
588,dspooqd,0,11
589,pooqNpo,0,11
590,oqdspoo,0,11
591,qprsNNp,0,11
592,ooqdspo,0,11
593,oqdpooq,0,11
594,Npooqds,0,11
595,pooqprs,0,11
596,NNpooqd,0,11
597,spooqdB,0,11
598,pooqNpo,0,11
599,oqdspoo,0,11
600,qprsNNp,0,11
601,ooqdspo,0,11
602,oqdpooq,0,11
603,Npooqds,0,11
604,pooqprs,0,11
605,NNpooqd,0,11
606,spooqdp,0,11
607,ooqNpoo,0,11
608,qdspooq,0,11
609,prsNNpo,0,11
610,oqdspoo,0,11
611,qdpooqN,0,11
612,pooqdsp,0,11
613,ooqprsN,0,11
614,Npooqds,0,11
615,pooqdpo,0,11
616,oqNpooq,0,11
617,dspooqp,0,11
618,rsNNpoo,0,11
619,qdspooq,0,11
620,dpooqNp,0,11
621,ooqdspo,0,11
622,oqprsNN,0,11
623,pooqdsp,0,11
624,ooqdpoo,0,11
625,qNpooqd,0,11
626,spooqpr,0,11
627,sNNpooq,0,11
628,dspooqd,0,11
629,pooqNpo,0,11
630,oqdspoo,0,11
631,qprsNNp,0,11
632,ooqdspo,0,11
633,oqdpooq,0,11
634,Npooqds,0,11
635,pooqprs,0,11
636,NNpooqd,0,11
637,spooqdp,0,11
638,ooqNpoo,0,11
639,qdspooq,0,11
640,prsNNpo,0,11
641,oqdspoo,0,11
642,qdpooqN,0,11
643,pooqdsp,0,11
644,ooqprsN,0,11
645,Npooqds,0,11
646,pooqdpo,0,11
647,oqNpooq,0,11
648,dspooqp,0,11
649,rsNNpoo,0,11
650,qdspooq,0,11
651,dpooqNp,0,11
652,ooqdspo,0,11
653,oqprsNN,0,11
654,pooqdsp,0,11
655,ooqdpoo,0,11
656,qNpooqd,0,11
657,spooqpr,0,11
658,sNNpooq,0,11
659,dspooqd,0,11
660,pooqNpo,0,11
661,oqdspoo,0,11
662,qprsNNp,0,11
663,ooqdspo,0,11
664,oqdpooq,0,11
665,Npooqds,0,11
666,pooqprs,0,11
667,NNpooqd,0,11
668,spooqdp,0,11
669,ooqNpoo,0,11
670,qdspooq,0,11
671,prsNNpo,0,11
672,oqdspoo,0,11
673,qdpooqN,0,11
674,pooqdsp,0,11
675,ooqprsN,0,11
676,Npooqds,0,11
677,pooqdpo,0,11
678,oqNpooq,0,11
679,dspooqp,0,11
680,rsNNpoo,0,11
681,qdspooq,0,11
682,dpooqNp,0,11
683,ooqdspo,0,11
684,oqprsNN,0,11
685,pooqdsp,0,11
686,ooqdpoo,0,11
687,qNpooqd,0,11
688,dspooqp,0,11
689,BEDMBEO,1,12
690,DVPBEDV,1,12
691,PBEprsN,1,12
692,Npooqds,1,12
693,pooqdND,1,12
694,ijEsNil,1,12
695,VxhtEED,1,12
696,VPBNDij,1,12
697,EsNilVx,1,12
698,htEEEpo,1,12
699,oqNpooq,1,12
700,dspooqN,1,12
701,DijEsNi,1,12
702,lVxhtEE,1,12
703,xhtEEDV,1,12
704,qdspooq,0,13
705,prsNNpo,0,13
706,oqdspoo,0,13
707,qdpooqN,0,13
708,pooqdsp,0,13
709,ooqprsN,0,13
710,Npooqds,0,13
711,pooqdpo,0,13
712,oqNpooq,0,13
713,dspooqp,0,13
714,rsNNpoo,0,13
715,qdspooq,0,13
716,dpooqNp,0,13
717,ooqdspo,0,13
718,oqprsNN,0,13
719,pooqdsp,0,13
720,ooqdpoo,0,13
721,qNpooqd,0,13
722,spooqpr,0,13
723,sNNpooq,0,13
724,dspooqd,0,13
725,pooqNpo,0,13
726,oqdspoo,0,13
727,qprsNNp,0,13
728,ooqdspo,0,13
729,oqdpooq,0,13
730,Npooqds,0,13
731,pooqprs,0,13
732,NNpooqd,0,13
733,spooqdp,0,13
734,ooqNpoo,0,13
735,qdspooq,0,13
736,prsNNpo,0,13
737,oqdspoo,0,13
738,qdpooqN,0,13
739,pooqdsp,0,13
740,ooqprsN,0,13
741,Npooqds,0,13
742,pooqdpo,0,13
743,oqNpooq,0,13
744,dspooqp,0,13
745,rsNNpoo,0,13
746,qdspooq,0,13
747,dpooqNp,0,13
748,ooqdspo,0,13
749,oqprsNN,0,13
750,pooqdsp,0,13
751,ooqdpoo,0,13
752,qNpooqd,0,13
753,spooqpr,0,13
754,sNNpooq,0,13
755,dspooqd,0,13
756,pooqNpo,0,13
757,oqdspoo,0,13
758,qprsNNp,0,13
759,ooqdspo,0,13
760,oqdpooq,0,13
761,Npooqds,0,13
762,pooqprs,0,13
763,NNpooqd,0,13
764,spooqdp,0,13
765,ooqNpoo,0,13
766,qdspooq,0,13
767,prsNNpo,0,13
768,oqdspoo,0,13
769,qdpooqN,0,13
770,pooqdsp,0,13
771,ooqprsN,0,13
772,Npooqds,0,13
773,pooqdpo,0,13
774,oqNpooq,0,13
775,dspooqp,0,13
776,rsNNpoo,0,13
777,qdspooq,0,13
778,dpooqNp,0,13
779,ooqdspo,0,13
780,oqprsNN,0,13
781,pooqdsp,0,13
782,ooqdpoo,0,13
783,qNpooqd,0,13
784,spooqpr,0,13
785,sNNpooq,0,13
786,dspooqd,0,13
787,pooqNpo,0,13
788,oqdspoo,0,13
789,qprsNNp,0,13
790,ooqdspo,0,13
791,oqdpooq,0,13
792,Npooqds,0,13
793,pooqprs,0,13
794,NNpooqd,0,13
795,spooqdp,0,13
796,ooqNpoo,0,13
797,qdspooq,0,13
798,prsNNpo,0,13
799,oqdspoo,0,13
800,qdpooqN,0,13
801,pooqdsp,0,13
802,ooqprsN,0,13
803,Npooqds,0,13
804,pooqdpo,0,13
805,oqNpooq,0,13
806,dspooqp,0,13
807,rsNNpoo,0,13
808,qdspooq,0,13
809,dpooqNp,0,13
810,ooqdspo,0,13
811,oqprsNN,0,13
812,pooqdsp,0,13
813,ooqdpoo,0,13
814,qNpooqd,0,13
815,spooqpr,0,13
816,sNNpooq,0,13
817,dspooqd,0,13
818,pooqNpo,0,13
819,oqdspoo,0,13
820,qprsNNp,0,13
821,ooqdspo,0,13
822,oqdpooq,0,13
823,Npooqds,0,13
824,pooqprs,0,13
825,NNpooqd,0,13
826,spooqdp,0,13
827,ooqNpoo,0,13
828,qdspooq,0,13
829,prsNNpo,0,13
830,oqdspoo,0,13
831,qdpooqN,0,13
832,pooqdsp,0,13
833,ooqprsN,0,13
834,Npooqds,0,13
835,pooqdpo,0,13
836,oqNpooq,0,13
837,dspooqp,0,13
838,rsNNpoo,0,13
839,qdspooq,0,13
840,dpooqNp,0,13
841,ooqdspo,0,13
842,oqprsNN,0,13
843,pooqdsp,0,13
844,ooqdpoo,0,13
845,qNpooqd,0,13
846,dspooqp,0,13
847,oqdpooq,0,14
848,Npooqds,0,14
849,pooqprs,0,14
850,NNpooqd,0,14
851,spooqdp,0,14
852,ooqNpoo,0,14
853,qdspooq,0,14
854,prsNNpo,0,14
855,oqdspoo,0,14
856,qdpooqN,0,14
857,pooqdsp,0,14
858,ooqprsN,0,14
859,Npooqds,0,14
860,pooqdpo,0,14
861,oqNpooq,0,14
862,dspooqp,0,14
863,rsNNpoo,0,14
864,qdspooq,0,14
865,dpooqNp,0,14
866,ooqdspo,0,14
867,oqprsNN,0,14
868,pooqdsp,0,14
869,ooqdpoo,0,14
870,qNpooqd,0,14
871,spooqpr,0,14
872,sNNpooq,0,14
873,dspooqd,0,14
874,pooqNpo,0,14
875,oqdspoo,0,14
876,qprsNNp,0,14
877,ooqdspo,0,14
878,oqdpooq,0,14
879,Npooqds,0,14
880,pooqprs,0,14
881,NNpooqd,0,14
882,spooqdp,0,14
883,ooqNpoo,0,14
884,qdspooq,0,14
885,prsNNpo,0,14
886,oqdspoo,0,14
887,qdpooqN,0,14
888,pooqdsp,0,14
889,ooqprsN,0,14
890,Npooqds,0,14
891,pooqdpo,0,14
892,oqNpooq,0,14
893,dspooqp,0,14
894,rsNNpoo,0,14
895,qdspooq,0,14
896,dpooqNp,0,14
897,ooqdspo,0,14
898,oqprsNN,0,14
899,pooqdsp,0,14
900,ooqdpoo,0,14
901,qNpooqd,0,14
902,spooqpr,0,14
903,sNNpooq,0,14
904,dspooqd,0,14
905,pooqNpo,0,14
906,oqdspoo,0,14
907,qprsNNp,0,14
908,ooqdspo,0,14
909,oqdpooq,0,14
910,Npooqds,0,14
911,pooqprs,0,14
912,NNpooqd,0,14
913,spooqdp,0,14
914,ooqNpoo,0,14
915,qdspooq,0,14
916,prsNNpo,0,14
917,oqdspoo,0,14
918,qdpooqN,0,14
919,pooqdsp,0,14
920,ooqprsN,0,14
921,Npooqds,0,14
922,pooqdpo,0,14
923,oqNpooq,0,14
924,dspooqp,0,14
925,rsNNpoo,0,14
926,qdspooq,0,14
927,dpooqNp,0,14
928,ooqdspo,0,14
929,oqprsNN,0,14
930,pooqdsp,0,14
931,ooqdpoo,0,14
932,qNpooqd,0,14
933,spooqpr,0,14
934,sNNpooq,0,14
935,dspooqd,0,14
936,pooqNpo,0,14
937,oqdspoo,0,14
938,qprsNNp,0,14
939,ooqdspo,0,14
940,oqdBpoo,0,14
941,qNpooqd,0,14
942,spooqpr,0,14
943,sNNpooq,0,14
944,dspooqd,0,14
945,pooqNpo,0,14
946,oqdspoo,0,14
947,qprsNNp,0,14
948,ooqdspo,0,14
949,oqdpooq,0,14
950,Npooqds,0,14
951,pooqprs,0,14
952,NNpooqd,0,14
953,spooqdp,0,14
954,ooqNpoo,0,14
955,qdspooq,0,14
956,prsNNpo,0,14
957,oqdspoo,0,14
958,qdpooqN,0,14
959,pooqdsp,0,14
960,ooqprsN,0,14
961,Npooqds,0,14
962,pooqdpo,0,14
963,oqNpooq,0,14
964,dspooqp,0,14
965,rsNNpoo,0,14
966,qdspooq,0,14
967,dpooqNp,0,14
968,ooqdspo,0,14
969,oqprsNN,0,14
970,pooqdsp,0,14
971,ooqdpoo,0,14
972,qNpooqd,0,14
973,spooqpr,0,14
974,sNNpooq,0,14
975,dspooqd,0,14
976,pooqNpo,0,14
977,oqdspoo,0,14
978,qprsNNp,0,14
979,ooqdspo,0,14
980,oqdpooq,0,14
981,Npooqds,0,14
982,pooqprs,0,14
983,NNpooqd,0,14
984,spooqdp,0,14
985,ooqNpoo,0,14
986,qdspooq,0,14
987,prsNNpo,0,14
988,oqdspoo,0,14
989,oqdpooq,0,14
990,PBVPBCE,1,15
991,igsNxsN,1,15
992,xDVPVCC,1,15
993,sNxCNDi,1,15
994,jEsNilV,1,15
995,xhtEELO,1,15
996,LprsNNp,1,15
997,ooqdspo,1,15
998,oqdNDij,1,15
999,EsNilVx,1,15
1000,htEEDVP,1,15
1001,BNDijEs,1,15
1002,NilVxht,1,15
1003,EEEpooq,1,15
1004,EpooqNp,1,15
1005,pooqdsp,0,16
1006,ooqprsN,0,16
1007,Npooqds,0,16
1008,pooqdpo,0,16
1009,oqNpooq,0,16
1010,dspooqp,0,16
1011,rsNNpoo,0,16
1012,qdspooq,0,16
1013,dpooqNp,0,16
1014,ooqdspo,0,16
1015,oqprsNN,0,16
1016,pooqdsp,0,16
1017,ooqdpoo,0,16
1018,qNpooqd,0,16
1019,spooqpr,0,16
1020,sNNpooq,0,16
1021,dspooqd,0,16
1022,pooqNpo,0,16
1023,oqdspoo,0,16
1024,qprsNNp,0,16
1025,ooqdspo,0,16
1026,oqdpooq,0,16
1027,Npooqds,0,16
1028,pooqprs,0,16
1029,NNpooqd,0,16
1030,spooqdp,0,16
1031,ooqNpoo,0,16
1032,qdspooq,0,16
1033,prsNNpo,0,16
1034,oqdspoo,0,16
1035,qdpooqN,0,16
1036,pooqdsp,0,16
1037,ooqprsN,0,16
1038,Npooqds,0,16
1039,pooqdpo,0,16
1040,oqNpooq,0,16
1041,dspooqp,0,16
1042,rsNNpoo,0,16
1043,qdspooq,0,16
1044,dBpooqN,0,16
1045,pooqdsp,0,16
1046,ooqprsN,0,16
1047,Npooqds,0,16
1048,pooqdpo,0,16
1049,oqNpooq,0,16
1050,dspooqp,0,16
1051,rsNNpoo,0,16
1052,qdspooq,0,16
1053,dpooqNp,0,16
1054,ooqdspo,0,16
1055,oqprsNN,0,16
1056,pooqdsp,0,16
1057,ooqdpoo,0,16
1058,qNpooqd,0,16
1059,spooqpr,0,16
1060,sNNpooq,0,16
1061,dspooqd,0,16
1062,pooqNpo,0,16
1063,oqdspoo,0,16
1064,qprsNNp,0,16
1065,ooqdspo,0,16
1066,oqdpooq,0,16
1067,Npooqds,0,16
1068,pooqprs,0,16
1069,NNpooqd,0,16
1070,spooqdp,0,16
1071,ooqNpoo,0,16
1072,qdspooq,0,16
1073,prsNNpo,0,16
1074,oqdspoo,0,16
1075,qdpooqN,0,16
1076,pooqdsp,0,16
1077,ooqprsN,0,16
1078,Npooqds,0,16
1079,pooqdpo,0,16
